除,"Exclude, Remove","じょ, じ",のぞ,"阝, 余",-,"building, surplus",,"""The <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">building</span>s are at a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">surplus</span>. Because of that, we will need to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">exclude</span> some of them from our future plans. Also, we'll need to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">remove</span> some buildings too.""","Say you're looking at a map of the city, with all the buildings laid out on it. There are too many, so you start marking which ones to exclude from the building plans. You also remove some buildings from the map all together.","""Working with you on this project to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">exclude</span> buildings from the plan, as well as <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">remove</span> buildings that already exist is little <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Jo</span>-Anne (<span lang=""""ja"""">じょ</span>).""","""She's pointing out buildings to exclude / remove with great ferocity. """"Remove this one. Exclude this one. Oh, and remove this one too.""""""",4774,kanji level31
貨,Freight,か,-,"化, 貝",-,"change, shellfish",,"""You want to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">change</span> your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shellfish</span> into <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">freight</span> so you can transport it. That means packing them up into giant freight containers.""","Imagine changing your shellfish from loose, wet form, to solid freight form. It's actually a lot of hard work.","""To move this <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">freight</span>, you need a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ca</span>r (<span lang=""""ja"""">か</span>). You strap all of the freight containers to the top of your car, stacked nice and high and precarious, so you can move it.""","Picture all of this freight stacked on top of your car. As you drive the car, every turn you make feels slow and heavy from the freight weight.",4775,kanji level31
孫,Grandchild,そん,まご,"子, 系",-,"child, lineage",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">child</span> shares his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lineage</span> with a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">grandchild</span>. The child passes his lineage down to his child and then that child’s child is the grandchild and between them all a lineage is shared.""","Look at this family tree. See the child, and then the grandchild. Trace the lineage with your finger as you observe.","""The <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">son</span> (<span lang=""""ja"""">そん</span>) of a son is a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">grandchild</span>. In this case, a grandson. Easy.""",Just remember that a son is all you really want. You need a son to carry on the family name and the lineage. So make sure that your child and your grandchild are both sons.,4776,kanji level31
墓,Grave,ぼ,はか,"土, 莫",-,"dirt, greenhouse",,"""There's a strange patch of <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dirt</span> in this <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">greenhouse</span> that's actually a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">grave</span>. Dig around a little and you'll find the marker buried in there. If you dig deeper you'll probably find less pleasant things.""","I guess it makes sense to have a grave in a greenhouse. The heat will help the body decompose, then that nice, rich dirt will help the flowers grow.","""You decide to dig even deeper into the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">grave</span> out of curiosity and you find a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">bow</span> (<span lang=""""ja"""">ぼ</span>) and some arrows. This must be the grave of a great archer! But you probably shouldn't keep digging around in this grave looking for more stuff.""",Hold the grave bow in your hands. It smells like dirt and wood. Maybe no one will notice if you take it... though you may end up haunted by whoever is buried in this grave.,4777,kanji level31
幾,"How Many, How Much",き,いく,"幺, 戈, 人",-,"poop, drunkard, person",,"""You <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">poop</span> twice on a sleeping <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drunkard</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">person</span> and you find yourself wondering <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">how many</span> more times you can poop on them and wonder <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">how much</span> they can take before they realize what’s going on.""","You’ve already pooped twice on this drunkard, how many more times can you do it? How much do you think this person can take? Just imagine yourself doing this.","""As you continue thinking about <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">how much</span> poop this drunkard can take and <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">how many</span> more poops you can drop on him, he begins to wake up. Quickly, you <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">eke</span> (<span lang=""""ja"""">いく</span>) out one last poop before you scurry away. You eke that poop out just in time to make your escape.""",Imagine yourself as you eke out that last poop. Really concentrate on eking it out so you can get away in time. Flex your butt muscles for added effect.,4778,kanji level31
尋,Inquire,じん,"たず, ひろ","ヨ, 工, 口, 寸",-,"wolverine, construction, mouth, measurement",,"""<span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Wolverine</span> is doing a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">construction</span> job and he’s using his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mouth</span> to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">measure</span> so he knows how many folks he needs to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">inquire</span> about helping him with the job. Using one’s mouth is a strange way to measure something, but that’s just how Wolverine does things. Once he measures it all out, he’ll know how many construction workers he needs to inquire about working for him.""","Imagine Wolverine going around, measuring the construction site with his mouth. Look at him with his mouth wide open, wandering around the site deep in thought. What a weirdo.","""You decide to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">inquire</span> as to why Wolverine is using his mouth to measure out this construction site. As you get closer you notice his cool ripped <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">jean</span>s (<span lang=""""ja"""">じん</span>). Instead you inquire how he got such a fresh style. He looks you up and down, pulls out his claws, and tears yours up to match his. You’ve completely forgotten what it was you were asking, but who cares! Look how great you look!""",Look down at your ripped up jeans. You’re so fashionable now! Just like good old ‘90s Wolvie.,4779,kanji level31
編,Knit,へん,あ,"糸, 扁",-,"thread, library",,"""Bring <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">thread</span> to the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">library</span> to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">knit</span>. Libraries are quiet and generally pretty empty nowadays, so it's the perfect place to relax and do some knitting. Of course, if you find thread lying around in a library you know what to do now.""","Picture yourself sitting on a rocking chair in the library knitting away. It's quiet and peaceful and the light is warming you just right. Ahh, bliss!","""You need to come to the library to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">knit</span> because if you try to do it at home all your <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">hen</span>s (<span lang=""""ja"""">へん</span>) will try to eat the thread. Hens love eating things that look like worms, like hay, string, and thread. So it's important to get far away from them before you start to knit.""",Imagine the granny or grampy you are (and must be to have hens and want to knit in peace in a library). You're tired of these hens eating your thread while you try to knit sweaters for all your grandbabies so you come to the library.,4780,kanji level31
陸,Land,りく,-,"阝, 坴",-,"building, womb",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">building</span> made from a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">womb</span> must be placed upon the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">land</span>.""","Why must it be placed upon the land? If it were put in water, it would dissolve too quickly. So, you put your womb building on the land, instead.","""The <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">land</span> around your womb building will, unfortunately, <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">reek</span> (<span lang=""""ja"""">りく</span>) though.""","It's made of biological materials, so of course it will reek.",4781,kanji level31
探,"Look For, Search For",たん,"さが, さぐ","扌, 兀, 木",-,"fingers, pi, tree",,"""If you want to get your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fingers</span> in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">pi</span> <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span>, you're going to have to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">look for</span> it. This isn't a tree made of pie, or growing fully-baked pies. It's a pi tree, one that exists infinitely. It's the most rare tree in the world. And if you want to stick your fingers in it, you have to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">search for it</span>, far and wide!""","Imagine it like a quest from a book or movie. You have a band of travelers, and you're all out searching for it together!","""You try to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">look for</span> the pi tree for so long that you can't help but get a very deep <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">tan</span> (<span lang=""""ja"""">たん</span>). You can't search for anything inside, and you definitely can't find the pi tree inside, so you spend a lot of time outside in the bright sun.""","Feel the sun's rays on your skin as you search and search and search for the tree. Watch as your skin gets darker, crispier, and hmm, smells like cooked meats. Now that's a good tan.",4782,kanji level31
豪,Luxurious,ごう,-,"亠, 口, 冖, 豕",-,"lid, mouth, forehead, pig",,"""You put a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lid</span> on a dish you're cooking, made up of the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mouth</span>s and <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">forehead</span>s of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">pig</span>. Unknown to most, these are the juiciest, most delicious parts of a pig. And dang, they are the most <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">luxurious</span>, too.""",Mix those pig mouths and foreheads in your pot. Think of how luxurious your soup looks.,"""<span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">Luxurious</span> pig mouth forehead soup is a favorite of Grandpa Koichi (<span lang=""""ja""""><span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ごう</span>いち</span>). You see him sniffing around your window, then he knocks and waves.""","""""""Can I have some of your luxurious soup?"""" Grandpa Koichi asks. """"It smells so swell.""""""",4783,kanji level31
鑑,Model,かん,-,"金, 監",-,"gold, oversee",,"""You are given some <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">gold</span> to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">oversee</span> a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">model</span>. You are a famous architect, so you get a lot of gold for overseeing the construction of models like this one.""","Feel the gold, heavy in your pockets, as you oversee this model being built. Observe it and watch as it grows under your watchful eye.","""As the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">model</span> nears completion, you realize it's taking the shape of Genghis <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">Khan</span> (<span lang=""""ja"""">かん</span>). Was that what this was supposed to look like? You were so busy overseeing the gold in your pocket, you forgot!""","You watch nervously as this model of Genghis Khan is finished. You're really not sure if this is who you were meant to model it after, but it's too late to change it now. Genghis Khan it is!",4784,kanji level31
泥,Mud,でい,どろ,"氵, 尸, 匕",-,"tsunami, flag, spoon",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tsunami</span> came in and buried your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">flag</span> so now you have to use a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">spoon</span> and dig it out of the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">mud</span>. The tsunami knocked your flag over and then covered it in mud, so you gotta use your spoon to dig it out.""","Imagine using a spoon to dig your flag outta all this mud. So much mud! Feel its cold, soiled wetness on your hands as you dig away.","""The time of <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">day</span> (<span lang=""""ja"""">でい</span>) is high noon, so the sun soon dries the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">mud</span> and makes it harder to dig through. It just might take you all day to spoon your way through this mud.""","Imagine yourself out in the day, continuing to dig through the now hardened mud. Feel your arm getting tired as day slowly turns to night.",4785,kanji level31
巣,Nest,そう,す,果,"""<i class=""""radical-grass""""></i>""",fruit,grass,"""Birds use <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">grass</span> and <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fruit</span> to make their <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">nest</span>s.""","Picture a cute little nest with a family of birds in it. It looks like it was woven together with bits of grass and strawberries, so it smells delicious too.","""The bottom of the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">nest</span> also seems to be padded with someone's <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">su</span>it (<span lang=""""ja"""">す</span>). Did... did this bird attack a human for this?!""","Picture the nest, made of grass, fruit, and the suit of the angry salaryman who's shouting below the tree, and missing the top half of his suit.",4786,kanji level31
普,Normal,ふ,-,"並, 日",-,"line-up, sun",,"""You <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">line up</span> your body with the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sun</span> and everything looks <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">normal</span>.  The sun is lined up behind you, and you’re looking at all the things the sun has lit up. Everything looks normal.""",Gaze out in a line from the sun as you observe the world. Everything is very normal looking and comforting.,"""Soon you see something that doesn’t look so <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">normal</span>. It’s a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">foo</span>l (<span lang=""""ja"""">ふ</span>), a jester. Dressed all in fool’s garb, this fool is dancing up towards you with a ridiculously unsettling grin on his face.""",Imagine this creepy looking fool as he approaches. He’s kind of freaking you out. Feel very uncomfortable as you continue looking at this fool.,4787,kanji level31
棒,"Pole, Rod, Wooden Pole",ぼう,-,"木, 干","""<i class=""""radical-train""""></i>""","tree, dry",spring,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tree</span> in <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">spring</span> that's nice and <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dry</span> will make a good <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">pole</span> or <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rod</span>. Break it out of the ground and it's just flexible enough for tons of applications.""","Use this pole to hang your towels or curtains. Ooh, use it to pole vault!","""After much deliberation, you decide to use this <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">pole</span> to go <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">bow</span>ling (<span lang=""""ja"""">ぼう</span>). You line up a few more poles for the pins, and roll a rock toward them.""","You decide to name this super hard, pole bowling tree-poll-pin bowling. Even harder than candlepin. The thinnest, most extreme pole bowling of all time!",4788,kanji level31
粉,Powder,ふん,"こな, こ","米, 分",-,"rice, part",,"""If you grind <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rice</span>, every <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">part</span> of it, eventually it will become a fine <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">powder</span>. You can then use this rice powder as a part to create some other dish. Some kind of cake, perhaps.""",Imagine yourself grinding this rice into a powder. Hear the scrape of the rice on stone as you grind it down to the finest powder.,"""Actually, grinding the rice down to a <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">powder</span> is super <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">fun</span> (<span lang=""""ja"""">ふん</span>). It’s so fun you don’t want to stop! AH HAHAHAHA! RICE POWDER! SO FUN!""","Okay, we got a little carried away there. Just keep in mind how fun this is. Make sure you say fun with a little bit of a Scottish accent. You know what they say, Scotts have more fun!",4789,kanji level31
既,Previously,き,すで,"艮, 牙",-,"root, fang",,"""There's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">root</span> where your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fang</span> <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">previously</span> was. Your fang isn't there anymore, you ripped it out.""","Look at the root where your fang previously was. Previously, when you were young, you had a lot of nice fangs but they're all rotting as you get older and you pull them out.","""To remember the beautiful fangs you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">previously</span> had, you keep all of the ones you pull out in a box you lock with a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">key</span> (<span lang=""""ja"""">き</span>).""","Previously you didn't have a key, but now you do to keep your old fangs safe.",4790,kanji level31
救,Rescue,きゅう,すく,"求, 夂",-,"request, winter",,"""You <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">request</span> that <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">winter</span> <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rescue</span> you from the warmth of the other seasons.""",It's so hot. You hate it. You really hope winter will get your request and come early to rescue you.,"""You get a note in the mail from winter! This is it, you're going to be rescued! You open the note and it says, """"I have <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rescue</span>d you with this <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">cu</span>cumber (<span lang=""""ja"""">きゅう</span>)."""" A cucumber falls out of the note.""",This cucumber is supposed to be cool and refreshing enough to rescue you from the heat. I guess it was too much to expect winter to come early just for you. At least cucumbers are yummy.,4791,kanji level31
似,Resemble,"ね, じ",に,"ｲ, L, 丶, 人",-,"leader, lion, drop, person",,"""A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">leader</span> of (odd looking) <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lion</span>s puts a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">drop</span> of magic liquid on his face to look like a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">person</span> who might <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resemble</span> someone else. The leader of lions is going incognito, so he needs to resemble a person who is not himself. He takes this drop of powerful face paint and transforms.""",Watch this leader as the transformation takes place. Now he doesn’t resemble anything like the leader he used to be. He doesn’t look like the same person. Watch him morph in your head.,"""The reason he doesn’t <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">resemble</span> the same person anymore is because he actually resembles a horse now. The leader is now a horse! Listen to him <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">neigh</span> (<span lang=""""ja"""">ね</span>) and stamp his feet. Woah, easy there boy!""",Listen to this horse who used to be a leader neigh and stomp around. Hear the neigh in your ears as you try and calm the horse down.,4792,kanji level31
富,Rich,ふ,"と, とみ","宀, 畐",-,"roof, scarecrow",,"""On your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">roof</span> is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">scarecrow</span> because you're <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rich</span>. You want to scare away all the poor, non-rich people so you put a scarecrow on your roof.""","""Imagine looking up at the roof at this scarecrow. There's a sign around its neck that says, """"Rich people welcome."""" Ah, you're safe. Time to go to bed!""","""You wake up the next morning and all of your <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">rich</span>es have been stolen! You call the police and they call you a <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">foo</span>l (<span lang=""""ja"""">ふ</span>)! Pardon me?! """"You basically put an advertisement on your roof telling everyone you're rich. Of course you got robbed, you fool.""""""","You poor sad, no longer rich fool.",4793,kanji level31
散,Scatter,さん,ち,"月, 夂","""<i class=""""radical-blackjack""""></i>""","moon, winter",blackjack,"""If you play <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">blackjack</span> on the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">moon</span> in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">winter</span>, your cards will <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">scatter</span> everywhere. The cards scatter because the gravity is so weak on the moon, so the blackjack game is prone to disaster.""",Imagine playing blackjack on the moon where even the slightest move causes the cards to scatter about. Watch them float along. It’s very frustrating to play this way.,"""You are playing blackjack with <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">San</span>ta-san (<span lang=""""ja"""">さん</span>). Santa-san is doing his best to use his Christmas magic to prevent the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">scatter</span> of cards, but it’s not working out so well. Good effort, Santa-san.""",Imagine yourself next to Santa-san as he tries to prevent the cards from scattering. Look at the expression of concentration on Santa-san’s face as he tries to prevent the scatter.,4794,kanji level31
華,"Showy, Flower, Gorgeous",か,はな,"艹, 田, 十",-,"flowers, rice-paddy, cross",,"""<span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Flowers</span> growing out of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rice paddy</span> into the shape of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cross</span> are really <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">showy</span> <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">flower</span>s.""","Picture these showy flowers growing straight up and out of the middle of the rice paddy, into the shape of a giant cross.","""These <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">flower</span>s are too <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">showy</span>. You hate them. You hate these showy flowers so much you run them over with your <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ca</span>r (<span lang=""""ja"""">か</span>)!""",Imagine how the car feels as you ram into the showy flowers. The petals explode and rain everywhere. You turn on your windshield wipers to push them away.,4795,kanji level31
嘆,Sigh,たん,なげ,口,"""<i class=""""radical-chinese""""></i>""",mouth,chinese,"""You use your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mouth</span> when you see a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Chinese</span> person and you <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sigh</span>. You sigh so loud that it’s practically a roar coming out of your mouth. Chinese people and Chinese things make you sigh because it reminds you of when you stayed in China and it brings up memories. The sigh is a sigh of nostalgia.""","Let out a long sigh as you recall memories from China and all the Chinese things you saw and did. Oh, sigh.","""Your favorite Chinese thing to do is <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">tan</span> (<span lang=""""ja"""">たん</span>). You can wander around without your shirt on and tan all day. No one will <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sigh</span> or scoff at you, it’s perfectly acceptable. The Chinese just love to get their tan on.""",Sigh again as you remember how nice it was to tan everywhere. Picture yourself wandering around some Chinese streets with your shirt off as you soak in the rays and get a tan.,4796,kanji level31
偵,Spy,てい,-,"ｲ, ト, 貝",-,"leader, toe, shellfish",,"""Your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">leader</span> sticks his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">toe</span> into a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shellfish</span>. You ask him why and he says he wants to <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">spy</span> on it.""",There’s a hidden camera on his toe and the leader wants to have plenty of secret spy footage to review later.,"""You and the leader review the <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">spy</span> footage and find a single <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">ta</span>ter (<span lang=""""ja"""">てい</span>) tot hidden within the shellfish. Together you uncover a huge smuggling ring. Clams, oysters, muscles, you name it! Shellfish of all kinds are using their bodies to sneak tater tots to the undersea world.""","If it wasn't for your toe spy network, these egregious tater tot crimes would have never reached the light of day.",4797,kanji level31
驚,Surprised,きょう,おどろ,"苟, 夂, 馬",-,"poem, winter, horse",,"""If you can write an interesting <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">poem</span> about <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">winter</span> while riding on a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">horse</span>, I’ll be pretty <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">surprised</span>. It’s hard enough to write a poem as it is, let alone an interesting one. And then you’re riding on a horse and the poem has to be about winter? Heck, I’d be surprised if you didn’t fall off the horse and injure yourself.""",Imagine trying to write a poem while riding a horse. It’d be really hard to do. I bet you’d be surprised if you managed to do it as well.,"""You might also be <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">surprised</span> to learn that you are to ride this horse all across <span lang=""""ja""""><span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">きょう</span>と</span>. That gives you a time limit. You have until you traverse <span lang=""""ja"""">きょうと</span> to write this poem about winter.""","""Imagine riding through <span lang=""""ja"""">きょうと</span> on a horse. As if that wasn’t difficult enough for poem writing, now you have all the sights and sounds of <span lang=""""ja"""">きょうと</span> to distract you as well.""",4798,kanji level31
掃,Sweep,そう,は,"扌, ヨ, 冖, 巾",-,"fingers, wolverine, forehead, towel",,"""<span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Wolverine</span> ties a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">towel</span> around his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">forehead</span> and takes out his <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fingers</span> instead of his claws so he can <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sweep</span> the floor clean. When Wolverine fights, his claws are out and he makes a big ol' mess. But once the fighting is done, it's time to get to work and sweep the mess up.""","Picture Wolverine, hair held back with a towel, claws detracted, sweeping up a bar that he just had a big fight in. He's sweeping up broken bottles and broken chairs and broken evil x-men.","""Wolverine knows that <span class=""""kanji-highlight"""" title=""""Kanji"""" rel=""""tooltip"""">sweep</span>ing is good for the <span class=""""reading-highlight"""" title=""""Reading"""" rel=""""tooltip"""">sou</span>l (<span lang=""""ja"""">そう</span>). Plus, if you don't help clean up after you defeat bad guys, you're just as bad as them. Sweeping up the mess cleans your soul of any guilt too!""",Sweeping is good for the soul. Sweeping is good for the soul. Sweeping is like chicken soup for the soul.,4799,kanji level31
