1211,,"[ああ]よかった","Thank goodness!",29,30
1212,"今の電車","いまのでんしゃ","the train which has just left",29,31
1213,"忘れ物","わすれもの","things left behind, lost property",29,32
1214,"～側","～がわ","~ side",29,33
1215,,"ポケット","pocket",29,34
1216,"覚えていません","おぼえていません","I don’t remember",29,35
1217,"網棚","あみだな","rack",29,36
1218,"確か","たしか","I suppose, if I am correct",29,37
1219,"四ツ谷","よつや","name of a station in Tokyo",29,38
1220,"地震","じしん","earthquake",29,39
1221,"壁","かべ","wall",29,40
1222,"針","はり","hands (of a clock)",29,41
1223,"指します","さします","point",29,42
1224,"駅前","えきまえ","the area in front of a station",29,43
1225,"倒れます","たおれます","fall down",29,44
1226,"西","にし","west",29,45
1227,"方","ほう","direction",29,46
1228,"三宮","さんのみや","name of a place in Kobe",29,47
1229,,"はります","put up, post, paste",30,1
1230,"掛けます","かけます","hang",30,2
1231,"飾ります","かざります","decorate, ornament",30,3
1232,"並べます","ならべます","arrange, line up",30,4
1233,"植えます","うえます","plant",30,5
1234,"戻します","もどします","return, put ~ back",30,6
1235,,"まとめます","put ~ together, put ~ in shape, sum up",30,7
1236,"片づけます","かたづけます","put things in order, tidy up",30,8
1237,,"しまいます","put things in their proper place",30,9
1238,"決めます","きめます","decide",30,10
1239,"知らせます","しらせます","inform",30,11
1240,"相談します","そうだんします","consult, discuss",30,12
1241,"予習します","よしゅうします","prepare one’s lesson",30,13
1242,"復習します","ふくしゅうします","review one’s lesson",30,14
1243,,"そのままにします","leave things as they are",30,15
1244,"お子さん","おこさん","(someone else’s) child",30,16
1245,"授業","じゅぎょう","class",30,17
1246,"講義","こうぎ","lecture",30,18
1247,,"ミーティング","meeting",30,19
1248,"予定","よてい","plan, schedule",30,20
1249,"お知らせ","おしらせ","notice",30,21
1250,"案内書","あんないしょ","guidebook",30,22
1251,,"カレンダー","calendar",30,23
1252,,"ポスター","poster",30,24
1253,"ごみ箱","ごみばこ","trash can, dustbin",30,25
1254,"人形","にんぎょう","doll",30,26
1255,"花瓶","かびん","vase",30,27
1256,"鏡","かがみ","mirror",30,28
1257,"引き出し","ひきだし","drawer",30,29
1258,"玄関","げんかん","front door, porch, entrance hall",30,30
1259,"廊下","ろうか","corridor, hallway",30,31
1260,"壁","かべ","wall",30,32
1261,"池","いけ","pond",30,33
1262,"交番","こうばん","police box",30,34
1263,"元の所","もとのところ","original place",30,35
1264,"周り","まわり","round, around",30,36
1265,"真ん中","まんなか","center",30,37
1266,"隅","すみ","corner",30,38
1267,,"まだ","still",30,39
1268,,"～ほど","about ~",30,40
1269,"予定表","よていひょう","schedule",30,41
1270,"ご苦労さま","ごくろうさま","Thank you for your hard work (used by a superior or older person to express appreciation for a subordinate’s work)",30,42
1271,"希望","きぼう","hope, request",30,43
1272,"何かご希望がありますか","なにかごきぼうがありますか","Do you have any requests?",30,44
1273,,"ミュージカル","musical",30,45
1274,,"それはいいですね","That’s a good idea/That sounds nice",30,46
1275,,"ブロードウェイ","Broadway",30,47
1276,"丸い","まるい","round",30,48
1277,"月","つき","moon",30,49
1278,,"ある～","one ~, a certain ~",30,50
1279,"地球","ちきゅう","earth",30,51
1280,,"うれしい","glad, happy",30,52
1281,"嫌[な]","いや[な]","hateful, disagreeable",30,53
1282,,"すると","and, then",30,54
1283,"目が覚めます","めがさめます","wake up",30,55
1284,"始まります[式が～]","はじまります[しきが～]","[ a ceremony] begin, start",31,1
1285,"続けます","つづけます","continue",31,2
1286,"見つけます","みつけます","find",31,3
1287,"受けます","うけます[しけんを]","take [an examination]",31,4
1288,"入学します[大学に～]","にゅうがくします
[だいがくに～]","enter [a university]",31,5
1289,"卒業します[大学を～]","そつぎょうします[だいがくを～]","graduate [from a university]",31,6
1290,"出席します[会議に～]","しゅっせきします[かいぎに～]","attend [a meeting]",31,7
1291,"休憩します","きゅうけいします","take a break, take a rest",31,8
1292,"連休","れんきゅう","consecutive holidays",31,9
1293,"作文","さくぶん","essay, composition",31,10
1294,"展覧会","てんらんかい","exhibition",31,11
1295,"結婚式","けっこんしき","wedding ceremony",31,12
1296,"[お]葬式","[お]そうしき","funeral",31,13
1297,"式","しき","ceremony",31,14
1298,"本社","ほんしゃ","head office",31,15
1299,"支店","してん","branch office",31,16
1300,"教会","きょうかい","church",31,17
1301,"大学院","だいがくいん","graduate school",31,18
1302,"動物園","どうぶつえん","zoo",31,19
1303,"温泉","おんせん","hot spring, spa",31,20
1304,"お客[さん]","おきゃく[さん]","visitor, guest, customer, client",31,21
1305,,"だれか","somebody",31,22
1306,"～の方","～のほう","place toward ~, direction of ~",31,23
1307,,"ずっと","all the time",31,24
1308,,"ピカソ","Pablo Picasso, Spanish painter (1881 – 1973)",31,25
1309,"上野公園","うえのこうえん","Ueno Park (in Tokyo)",31,26
1310,"残ります","のこります","remain, be left",31,27
1311,"月に","つきに","per month",31,28
1312,"普通の","ふつうの","ordinary, common, usual",31,29
1313,,"インターネット","Internet",31,30
1314,"村","むら","village",31,31
1315,"映画館","えいがかん","movie theater",31,32
1316,"嫌[な]","いや[な]","hateful, disagreeable",31,33
1317,"空","そら","sky",31,34
1318,"閉じます","とじます","close",31,35
1319,"都会","とかい","city",31,36
1320,"子どもたち","こどもたち","children",31,37
1321,"自由に","じゆうに","freely",31,38
1322,"世界中","せかいじゅう","all over the world",31,39
1323,"集まります","あつまります","gather",31,40
1324,"美しい","うつくしい","beautiful",31,41
1325,"自然","しぜん","nature",31,42
1326,,"すばらしさ","goodness, virtue",31,43
1327,"気がつきます","きがつきます","notice, become aware of",31,44
1328,"運動します","うんどうします","take exercise",32,1
1329,"成功します","せいこうします","succeed",32,2
1330,"失敗します[試験に～]
 ","しっぱいします[しけんに～]","fail (an examination)",32,3
1331,"合格します[試験に～]","ごうかくします[しけんに～]","pass (an examination)",32,4
1332,"戻ります","もどります","return",32,5
1333,"[雨が～]","やみます[あめが～]","(rain) stop",32,6
1334,"晴れます","はれます","clear up",32,7
1335,"曇ります","くもります","get cloudy",32,8
1336,"吹きます[風が～]","ふきます[かぜが～]","(wind) blow",32,9
1337,"治ります、直ります[病気が～]
[故障が～]","なおります
[びょうきが～]
[こしょうが～]","recover from (sickness), get well, be fixed, be repaired",32,10
1338,"続きます[熱が～]","つづきます[ねつが～]","(high temperature) continue",32,11
1339,,"ひきます[かぜを]","catch (a cold)",32,12
1340,"冷やします","ひやします","cool",32,13
1341,"心配[な]","しんぱい[な]","worried, anxious",32,14
1342,"十分[な]","じゅうぶん[な]","enough, sufficient",32,15
1343,,"おかしい","strange, funny",32,16
1344,,"うるさい","noisy",32,17
1345,,"やけど[～をします]","burning (get burned)",32,18
1346,,"けが[～をします]","injury (get injured)",32,19
1347,,"せき[～がでます]","cough (get a cough)",32,20
1348,,"インフルエンザ","influenza",32,21
1349,"空","そら","sky",32,22
1350,"太陽","たいよう","sun",32,23
1351,"星","ほし","star",32,24
1352,"月","つき","moon",32,25
1353,"風","かぜ","wind",32,26
1354,"北","きた","north",32,27
1355,"南","みなみ","south",32,28
1356,"西","にし","west",32,29
1357,"東","ひがし","east",32,30
1358,"水道","すいどう","faucet, tap, water supply",32,31
1359,,"エンジン","engine",32,32
1360,,"チーム","team",32,33
1361,"今夜","こんや","this evening",32,34
1362,"夕方","ゆうがた","late afternoon",32,35
1363,,"まえ","a time in the past, before",32,36
1364,"遅く","おそく","(late) time",32,37
1365,,"こんなに","like this",32,38
1366,,"そんなに","like that (concerning a matter related to the listener)",32,39
1367,,"あんなに","like that (concerning a matter not related to the speaker or the listener), that much",32,40
1368,,"もしかしたら","possibly, perhaps",32,41
1369,,"それはいけませんね","That’s too bad",32,42
1370,,"オリンピック","Olympic Games",32,43
1371,"元気","げんき","vigor",32,44
1372,"胃","い","stomach",32,45
1373,"働きすぎ","はたらきすぎ","working too much",32,46
1374,,"ストレス","stress",32,47
1375,"無理をします","むりをします","work more than one’s capacity",32,48
1376,,"ゆっくりします","take one’s time",32,49
1377,"星占い","ほしうらない","horoscope",32,50
1378,"牡牛座","おうしざ","Taurus",32,51
1379,"困ります","こまります","be in trouble, have a problem",32,52
1380,"宝くじ","たからくじ","lottery",32,53
1381,"当たります[宝くじが～]","あたります[たからくじが～]","win (a lottery)",32,54
1382,"健康","けんこう","health",32,55
1383,"恋愛","れんあい","romantic love",32,56
1384,"恋人","こいびと","sweetheart, boyfriend, girlfriend",32,57
1385,"[お]金持ち","[お]かねもち","rich person",32,58
1386,"逃げます","にげます","run away",33,1
1387,"騒ぎます","さわぎます","make a noise",33,2
1388,,"あきらめます","give up",33,3
1389,"投げます","なげます","throw",33,4
1390,"守ります","まもります","keep, follow, obey",33,5
1391,"上げます","あげます","raise, lift up",33,6
1392,"下げます","さげます","lower, pull down",33,7
1393,"伝えます","つたえます","convey (a message)",33,8
1394,"注意します[車に～]","ちゅういします[くるまに～]","be careful (of the cars)",33,9
1395,"外します[席を～]","はずします[せきを～]","be away (from one’s desk)",33,10
1396,,"だめ[な]","no good, not permitted, impossible",33,11
1397,"席","せき","seat",33,12
1398,,"ファイト","fight",33,13
1399,,"マーク","mark",33,14
1400,,"ボール","ball",33,15
1401,"洗濯機","せんたくき","washing machine",33,16
1402,"～機","～き","~ machine",33,17
1403,"規則","きそく","regulation, rule",33,18
1404,"使用禁止","しようきんし","Do not use",33,19
1405,"立入禁止","たちいりきんし","Keep out",33,20
1406,"入口","いりぐち","entrance",33,21
1407,"出口","でぐち","exit",33,22
1408,"非常口","ひじょうぐち","emergency exit",33,23
1409,"無料","むりょう","free of charge",33,24
1410,"本日休業","ほんじつきゅうぎょう","closed today",33,25
1411,"営業中","えいぎょうちゅう","open for business",33,26
1412,"使用中","しようちゅう","in use",33,27
1413,"～中","～ちゅう","~ ing",33,28
1414,,"どういう～","what kind of ~",33,29
1415,,"もう","(not) any longer (used with negatives)",33,30
1416,,"あと","~ left",33,31
1417,"駐車違反","ちゅうしゃいはん","parking violation",33,32
1418,,"そりゃあ","well",33,33
1419,"～以内","～いない","within ~",33,34
1420,"警察","けいさつ","police station",33,35
1421,"罰金","ばっきん","fine",33,36
1422,"電報","でんぽう","telegram",33,37
1423,"人々","ひとびと","people",33,38
1424,"急用","きゅうよう","urgent business",33,39
1425,"打ちます[電報を～]","うちます[でんぽうを～]","send (a telegram)",33,40
1426,"電報代","でんぽうだい","telegram charge",33,41
1427,,"できるだけ","as much as possible",33,42
1428,"短く","みじかく","shortly, briefly",33,43
1429,,"また","and",33,44
1430,"例えば","たとえば","for example",33,45
1431,"危篤","きとく","in a critical situation",33,46
1432,"重い病気","おもいびょうき","serious illness",33,47
1433,"明日","あす","tomorrow",33,48
1434,"留守","るす","absence",33,49
1435,"留守番","るすばん","looking after a house during the owner’s absence",33,50
1436,"[お]祝い","[お]いわい","celebration",33,51
1437,"亡くなります","なくなります","pass away, die",33,52
1438,"悲しみ","かなしみ","sorrow, sadness",33,53
1439,"利用します","りようします","use",33,54
1440,"磨きます[歯を～]","みがきます[はを～]","brush (one’s teeth), polish",34,1
1441,"組み立てます","くみたてます","assemble",34,2
1442,"折ります","おります","bend, fold, break, snap",34,3
1443,"気がつきます[忘れ物に～]","きがつきます[わすれものに～]","notice, become aware of (things left behind)",34,4
1444,,"つけます[しょうゆを～]","put (in soy sauce)",34,5
1445,"見つかります","みつかります[かぎが～]","(a key) be found",34,6
1446,,"します[ネクタイを～]","put on, wear (a tie)",34,7
1447,"質問します","しつもんします","ask a question",34,8
1448,"細い","ほそい","thin (of small diameter)",34,9
1449,"太い","ふとい","thick (of large diameter)",34,10
1450,"盆踊り","ぼんおどり","Bon Festival dance",34,11
1451,,"スポーツクラブ","sports club",34,12
1452,"家具","かぐ","furniture",34,13
1453,,"キー","key",34,14
1454,,"シートベルト","seat belt",34,15
1455,"説明書","せつめいしょ","explanatory pamphlet, instruction book",34,16
1456,"図","ず","figure, drawing",34,17
1457,"線","せん","line",34,18
1458,"矢印","やじるし","arrow (sign)",34,19
1459,"黒","くろ","black (noun)",34,20
1460,"白","しろ","white (noun)",34,21
1461,"赤","あか","red (noun)",34,22
1462,"青","あお","blue (noun)",34,23
1463,"紺","こん","navy blue, dark blue (noun)",34,24
1464,"黄色","きいろ","yellow (noun)",34,25
1465,"茶色","ちゃいろ","brown (noun)",34,26
1466,,"しょうゆ","soy sauce",34,27
1467,,"ソース","sauce",34,28
1468,,"～か～","~ or ~",34,29
1469,,"ゆうべ","last night",34,30
1470,,"さっき","a short while ago",34,31
1471,"茶道","さどう","tea ceremony",34,32
1472,"お茶をたてます","おちゃをたてます","make green tea",34,33
1473,"先に","さきに","first (when doing something before something else)",34,34
1474,"載せます","のせます","place on, load onto",34,35
1475,,"これでいいですか","Is this all right?",34,36
1476,"苦い","にがい","bitter",34,37
1477,"親子どんぶり","おやこどんぶり","a bowl of cooked rice with chicken and egg",34,38
1478,"材料","ざいりょう","material, ingredient",34,39
1479,"～分","～ぶん","portion for ~ (used for indicating quantity)",34,40
1480,"鳥肉","とりにく","chicken",34,41
1481,,"～グラム","~ gram",34,42
1482,"～個","～こ","(counter for small objects)",34,43
1483,,"たまねぎ","onion",34,44
1484,"４分の１","よんぶんのいち","one fourth",34,45
1485,"調味料","ちょうみりょう","seasoning, flavoring",34,46
1486,,"なべ","pan, pot",34,47
1487,"火","ひ","fire, heating",34,48
1488,"火にかけます","ひにかけます","put on the stove",34,49
1489,"煮ます","にます","cook, boil",34,50
1490,"煮えます","にえます","be cooked, be boiled",34,51
1491,,"どんぶり","porcelain bowl, bowl of rice with food on top",34,52
1492,"咲きます[花が～]","さきます[はなが～]","(flowers) bloom",35,1
1493,"変わります[色が～]","かわります[いろが～]","(the color) change",35,2
1494,"困ります","こまります","be in trouble, have a problem",35,3
1495,"付けます[丸を～]","つけます[まるを～]","draw (a circle), mark (with a circle)",35,4
1496,"拾います","ひろいます","pick up",35,5
1497,"[電話が～]","かかります[でんわが～]","get through (on the telephone), have (a phone call)",35,6
1498,"楽[な]","らく[な]","comfortable, easy",35,7
1499,"正しい","ただしい","correct, right",35,8
1500,"珍しい","めずらしい","rare, uncommon",35,9
1501,"方","かた","person (respectful equivalent ofひと )",35,10
1502,"向こう","むこう","over there, the other side",35,11
1503,"島","しま","island",35,12
1504,"村","むら","village",35,13
1505,"港","みなと","port, harbor",35,14
1506,"近所","きんじょ","neighborhood, vicinity",35,15
1507,"屋上","おくじょう","rooftop",35,16
1508,"海外","かいがい","overseas",35,17
1509,"山登り","やまのぼり","mountain climbing",35,18
1510,,"ハイキング","hiking",35,19
1511,"機会","きかい","chance, opportunity",35,20
1512,"許可","きょか","permission",35,21
1513,"丸","まる","circle",35,22
1514,"操作","そうさ","operation",35,23
1515,"方法","ほうほう","method",35,24
1516,"設備","せつび","equipment, facilities",35,25
1517,,"カーテン","curtain",35,26
1518,,"ひも","string",35,27
1519,,"ふた","lid, cover, cap",35,28
1520,"葉","は","leaf",35,29
1521,"曲","きょく","a piece of music",35,30
1522,"楽しみ","たのしみ","pleasure, enjoyment, expectation",35,31
1523,,"もっと","more",35,32
1524,"初めに","はじめに","first",35,33
1525,"これで終わります","これでおわります","We’ll finish now",35,34
1526,"箱根","はこね","resort in Kanagawa Prefecture",35,35
1527,"日光","にっこう","tourist spot in Tochigi Prefecture",35,36
1528,"白馬","はくば","resort in Nagano Prefecture",35,37
1529,,"アフリカ","Africa",35,38
1530,,"それなら","in that case",35,39
1531,"夜行バス","やこうバス","night bus",35,40
1532,"旅行者","りょこうしゃ","travel agency",35,41
1533,"詳しい","くわしい","detailed",35,42
1534,"スキー場","スキーじょう","ski resort, ski ground",35,43
1535,"草津","くさつ","resort in Gunma Prefecture",35,44
1536,"志賀高原","しがこうげん","national park in Nagano Prefecture",35,45
1537,"朱","しゅ","red",35,46
1538,"交わります","まじわります","keep company with",35,47
1539,,"ことわざ","proverb",35,48
1540,"仲よくします","なかよくします","be on good terms with",35,49
1541,"必要[な]","ひつよう[な]","necessary, essential",35,50
1542,"届きます[荷物が～]","とどきます[にもつが～]","(parcels) be delivered",36,1
1543,"出ます[試合に～]","でます[しあいに～]","participate (in the game)",36,2
1544,"打ちます","うちます[ワープロを～]","type (on a word processor)",36,3
1545,"貯金します","ちょきんします","save money",36,4
1546,"太ります","ふとります","get flat",36,5
1547,,"やせます","get slim, lose weight",36,6
1548,"過ぎます[７時を～]","すぎます[７じを～]","pass (7 o’clock)",36,7
1549,"慣れます[習慣に～]","なれます[しゅうかんに～]","get accustomed to (the customs)",36,8
1550,"硬い","かたい","hard, tough, solid",36,9
1551,"軟らかい","やわらかい","soft, tender",36,10
1552,"電子～","でんし～","electronic ~",36,11
1553,"携帯～","けいたい～","portable ~",36,12
1554,"工場","こうじょう","factory",36,13
1555,"健康","けんこう","health",36,14
1556,"剣道","けんどう","kendo (Japanese style fencing)",36,15
1557,"毎週","まいしゅう","every week",36,16
1558,"毎月","まいつき","every month",36,17
1559,"毎年","まいとし（まいねん）","every year",36,18
1560,,"やっと","finally",36,19
1561,,"かなり","fairly",36,20
1562,"必ず","かならず","without fail, by any means",36,21
1563,"絶対に","ぜったいに","absolutely (used with negatives)",36,22
1564,"上手に","じょうずに","well, skillfully",36,23
1565,,"できるだけ","as much as possible",36,24
1566,,"このごろ","these days",36,25
1567,,"～ずつ","~ (some amount) per (some suit)",36,26
1568,,"そのほうが～","That is more ~",36,27
1569,,"ショパン","Chopin, Polish musician (1810-49)",36,28
1570,"お客様","おきゃくさま","guest, customer",36,29
1571,"特別[な]","とくべつ[な]","special",36,30
1572,,"していらっしゃいます","be doing (respectful equivalent of しています)",36,31
1573,"水泳","すいえい","swimming",36,32
1574,,"～とか、～とか","~, ~, and so on",36,33
1575,,"タンゴ","tango",36,34
1576,,"チャレンジします","challenge",36,35
1577,"気持ち","きもち","feeling, enthusiasm",36,36
1578,"乗り物","のりもの","vehicle, means of transportation",36,37
1579,"歴史","れきし","history",36,38
1580,"～世紀","～せいき","-th century",36,39
1581,"遠く","とおく","far, remote place",36,40
1582,"汽車","きしゃ","locomotive",36,41
1583,"汽船","きせん","steamboat",36,42
1584,"大勢の～","おおぜいの～","many (people)",36,43
1585,"運びます","はこびます","carry, transport",36,44
1586,"飛びます","とびます","fly",36,45
1587,"安全[な]","あんぜん[な]","safe",36,46
1588,"宇宙","うちゅう","space, universe",36,47
1589,"地球","ちきゅう","earth",36,48
1590,"ライト兄弟","ライトきょうだい","Wright brothers, American pioneers in aviation",36,49
1591,"褒めます","ほめます","praise",37,1
1592,,"しかります","scold",37,2
1593,"誘います","さそいます","invite, ask someone to join",37,3
1594,"起こします","おこします","wake (someone) up",37,4
1595,"招待します","しょうたいします","invite",37,5
1596,"頼みます","たのみます","ask, request",37,6
1597,"注意します","ちゅういします","warn, advise",37,7
1598,,"とります","rob, steal",37,8
1599,"踏みます","ふみます","step on (someone’s foot)",37,9
1600,"壊します","こわします","break, destroy",37,10
1601,"汚します","よごします","make ~ dirty",37,11
1602,"行います","おこないます","hold, carry out, practice",37,12
1603,"輸出します","ゆしゅつします","export",37,13
1604,"輸入します","ゆにゅうします","import",37,14
1605,"翻訳します","ほんやくします","translate",37,15
1606,"発明します","はつめいします","invent",37,16
1607,"発見します","はっけんします","discover",37,17
1608,"設計します","せっけいします","design, plan",37,18
1609,"米","こめ","rice",37,19
1610,"麦","むぎ","barley, wheat",37,20
1611,"石油","せきゆ","oil",37,21
1612,"原料","げんりょう","raw material",37,22
1613,,"デート","date",37,23
1614,"泥棒","どろぼう","thief, robber",37,24
1615,"警官","けいかん","policeman",37,25
1616,"建築家","けんちくか","architect",37,26
1617,"科学者","かがくしゃ","scientist",37,27
1618,"漫画","まんが","comics",37,28
1619,"世界中","せかいじゅう","all over the world",37,29
1620,"～中","～じゅう","all over ~",37,30
1621,,"～によって","by ~",37,31
1622,,"よかったですね","That’s lucky, isn’t it",37,32
1623,,"ドミニカ","Dominica",37,33
1624,"源氏物語","げんじものがたり","“The Tale of Genji” (Japanese novel)",37,34
1625,"紫式部","むらさきしきぶ","Heian Period (9th century) female novelist who wrote “The Tale of Genji” (973?-1014?)",37,35
1626,,"グラハム・ベル","Alexander Graham Bell, American inventor (1847-1922)",37,36
1627,"東照宮","とうしょうぐう","shrine dedicated to Tokugawa Ieyasu in Nikko, Tochigi Prefecture",37,37
1628,"江戸時代","えどじだい","Edo Period (1603-1868)",37,38
1629,,"サウジアラビア","Saudi Arabia",37,39
1630,"埋め立てます","うめたてます","reclaim",37,40
1631,"技術","ぎじゅつ","technology, technique",37,41
1632,"土地","とち","land",37,42
1633,"騒音","そうおん","noise",37,43
1634,"利用します","りようします","use",37,44
1635,,"アクセス","access",37,45
1636,"豪華[な]","ごうか[な]","gorgeous",37,46
1637,"彫刻","ちょうこく","engraving, carving, sculpture",37,47
1638,"眠ります","ねむります","sleep",37,48
1639,"彫ります","ほります","engrave, carve",37,49
1640,"仲間","なかま","colleague, friend",37,50
1641,,"そのあと","after that",37,51
1642,"一生懸命","いっしょうけんめい","with all one’s effort",37,52
1643,,"ねずみ","mouse",37,53
1644,"一匹もいません","いっぴきもいません","There is not a single (mouse)",37,54
1645,"眠り猫","ねむりねこ","The sleeping cat",37,55
1646,"左甚五郎","ひだりじんごろう","famous Japanese sculptor of the Edo Period (1594-1651)",37,56
1647,"育てます","そだてます","breed, bring up",38,1
1648,"運びます","はこびます","carry, transport",38,2
1649,"亡くなります","なくなります","pass away (euphemistic expression for しにます)",38,3
1650,"入院します","にゅういんします","enter hospital",38,4
1651,"退院します","たいいんします","leave hospital",38,5
1652,"入れます[電源を～]","いれます[でんげんを～]","turn on (the power switch)",38,6
1653,"切ります[電源を～]","きります[でんげん～
]","turn off (the power switch)",38,7
1654,"掛けます","かけます[かぎを～]","lock",38,8
1655,"気持ちがいい","きもちがいい","pleasant, agreeable",38,9
1656,"気持ちが悪い","きもちがわるい","unpleasant, disgusting",38,10
1657,"大きな～","おおきな～","large ~",38,11
1658,"小さな～","ちいさな～","small ~",38,12
1659,"赤ちゃん","あかちゃん","baby",38,13
1660,"小学校","しょうがっこう","elementary school",38,14
1661,"中学校","ちゅうがっこう","junior high school",38,15
1662,"駅前","えきまえ","the area in front of the station",38,16
1663,"海岸","かいがん","seaside, seashore",38,17
1664,,"うそ","lie, fib",38,18
1665,"書類","しょるい","document, papers",38,19
1666,"電源","でんげん","power switch",38,20
1667,"～製","～せい","made in ~",38,21
1668,,"[あ]いけない","Oops!/ Oh, no! (used when one has made a mistake)",38,22
1669,"お先に[失礼します]","おさきに[しつれいします]","Excuse me (for leaving before you)",38,23
1670,"原爆ドーム","げんばくドーム","dome commemorating the atomic bombing of Hiroshima",38,24
1671,"回覧","かいらん","circular, sending around",38,25
1672,"研究室","けんきゅうしつ","study room, professor’s office, laboratory",38,26
1673,,"きちんと","neatly, tidily",38,27
1674,"整理します","せいりします","put (things) in order, tidy up",38,28
1675,"～という本","～というほん","the book titled ~, the book named ~",38,"2 9"
1676,"～冊","～さつ","(counter for books, etc.)",38,30
1677,,"はんこ","seal stamp",38,31
1678,"押します","おします[はんこを～]","affix (a seal)",38,32
1679,"双子","ふたご","twins",38,33
1680,"姉妹","しまい","sisters",38,34
1681,"５年生","５ねんせい","fifth grade, fifth year",38,35
1682,"似ています","にています","resemble, be like",38,36
1683,"性格","せいかく","character",38,37
1684,,"おとなしい","quiet",38,38
1685,"世話をします","せわをします","take care",38,39
1686,"時間がたちます","じかんがたちます","time pass by",38,40
1687,"大好き[な]","だいすき[な]","like very much",38,41
1688,"～点","～てん","~ points",38,42
1689,,"クラス","class",38,43
1690,,"けんかします","quarrel, fight",38,44
1691,"不思議[な]","ふしぎ[な]","mysterious, strange",38,45
1692,"答えます[質問に～]","こたえます[しつもんに～]","answer (a question)",39,1
1693,"倒れます","たおれます[ビルが～]","(a building) fall down",39,2
1694,"焼けます
 
 
[肉が～]","やけます
[うちが～]
[パンが～]
[にくが～]"," 
(a house) burn down
(bread) be baked
(meat) be roasted, be grilled
 ",39,3
1695,"通ります[道を～]","とおります[みちを～]","pass (a long street)",39,4
1696,"死にます","しにます","die",39,5
1697,,"びっくりします","be surprised",39,6
1698,,"がっかりします","be disappointed",39,7
1699,"安心します","あんしんします","be relieved",39,8
1700,"遅刻します","ちこくします","be late, come late",39,9
1701,"早退します","そうたいします","leave (work or school) earlier than usual",39,10
1702,,"けんかします","quarrel, fight",39,11
1703,"離婚します","りこんします","divorce",39,12
1704,"複雑[な]","ふくざつ[な]","complicated, complex",39,13
1705,"邪魔[な]","じゃま[な]","obstructive, in the way",39,14
1706,"汚い","きたない","dirty",39,15
1707,,"うれしい","glad, happy",39,16
1708,"悲しい","かなしい","sad",39,17
1709,"恥ずかしい","はずかしい","embarrassed, ashamed",39,18
1710,"地震","じしん","earthquake",39,19
1711,"台風","たいふう","typhoon",39,20
1712,"火事","かじ","fire",39,21
1713,"事故","じこ","accident",39,22
1714,"[お]見合い","[お]みあい","interview with a view to marriage",39,23
1715,"電話代","でんわだい","telephone charge",39,24
1716,"～代","～だい","charge, fare, fee",39,25
1717,,"フロント","front desk, reception desk",39,26
1718,"～号室","～ごうしつ","room number ~",39,27
1719,"汗","あせ[～をかきます]","perspiration (perspire)",39,28
1720,,"タオル","towel",39,29
1721,,"せっけん","soap",39,30
1722,"大勢","おおぜい","a great number of people",39,31
1723,"お疲れさまでした","おつかれさまでした","Thank you for your hard work (used to express appreciation for a colleague’s or subordinate’s work)",39,32
1724,"伺います","うかがいます","I’m coming (humble way of saying いきます)",39,33
1725,"途中で","とちゅうで","on the way, in the midst of",39,34
1726,,"トラック","truck, lorry",39,35
1727,,"ぶつかります","bump, collide",39,36
1728,"並びます","ならびます","stand in a queue, line up",39,37
1729,"大人","おとな","adult",39,38
1730,"洋服","ようふく","Western clothes",39,39
1731,"西洋化します","せいようかします","be Westernized",39,40
1732,"合います","あいます","fit, suit",39,41
1733,"今では","いまでは","now",39,42
1734,"成人式","せいじんしき","coming-of-age celebration",39,43
1735,"数えます","かぞえます","count",40,1
1736,"測ります、量ります","はかります","measure, weigh",40,2
1737,"確かめます","たしかめます","confirm, make sure",40,3
1738,"合います","あいます[サイズが～]","(the size) fit",40,4
1739,"出発します","しゅっぱつします","depart",40,5
1740,"到着します","とうちゃくします","arrive",40,6
1741,"酔います","よいます","get drunk",40,7
1742,"危険[な]","きけん[な]","dangerous",40,8
1743,"必要[な]","ひつよう[な]","necessary",40,9
1744,"宇宙","うちゅう","space, universe",40,10
1745,"地球","ちきゅう","earth",40,11
1746,"忘年会","ぼうねんかい","year-end party",40,12
1747,"新年会","しんねんかい","New Year’s party",40,13
1748,"二次回","にじかい","second party",40,14
1749,"大会","たいかい","mass meeting, convention",40,15
1750,,"マラソン","marathon",40,16
1751,,"コンテスト","contest",40,17
1752,"表","おもて","face, front",40,18
1753,"裏","うら","back (side)",40,19
1754,"返事","へんじ","reply",40,20
1755,"申し込み","もうしこみ","application",40,21
1756,,"ほんとう","truth, fact",40,22
1757,,"まちがい","mistake",40,23
1758,"傷","きず","defect, wound, scratch",40,24
1759,,"ズボン","trousers",40,25
1760,"長さ","ながさ","length",40,26
1761,"重さ","おもさ","weight",40,27
1762,"高さ","たかさ","height",40,28
1763,"大きさ","おおきさ","size, scale",40,29
1764,"～便","～びん","flight, flight number",40,30
1765,"～号","～ごう","train number, typhoon number, etc.",40,31
1766,"～個","～こ","(counter for small objects)",40,32
1767,"本","～ほん、ぼん、ぽん","(counter for long objects)",40,33
1768,"杯","～はい、ばい、ぱい","glass or cup of (counter for full cups,  glasses, etc.)",40,34
1769,,"キロ","kilograms, kilometers",40,35
1770,,"グラム","grams",40,36
1771,,"センチ","centimeters",40,37
1772,,"ミリ","millimeters",40,38
1773,"～以上","～いじょう","not less than ~, over ~",40,39
