1849,"不動産屋","ふどうさんや","real estate agent","Noun","2","私の父は不動産屋です。","わたし の ちち は ふどうさん や です。","My father's a real estate agent.","私は不動産屋に頼んでアパートを見つけてもらいました。","わたし は ふどうさん や に たのんで アパート を みつけて もらいました。","I asked a real estate agent to find an apartment.","C2K-P09-145.mp3","C2K-P09-146.mp3","C2K-P09-147.mp3"
1850,"最大","さいだい","biggest, largest","Noun","2","これは世界最大の船です。","これ は せかい さいだい の ふね です。","This is the world's largest ship.","これは日本最大の博物館です。","これ は にほん さいだい の はくぶつかん です。","This is the largest museum in Japan.","C2K-P09-148.mp3","C2K-P09-149.mp3","C2K-P09-150.mp3"
1851,"動き","うごき","movement, motion","Noun","2","まず相手の動きを見ましょう。","まず あいて の うごき を みましょう。","First, watch your opponent's moves.","雲の動きを見てみましょう。","くも の うごき を みて みましょう。","Let's look at the movement of the clouds.","C2K-P09-151.mp3","C2K-P09-152.mp3","C2K-P09-153.mp3"
1852,"事件","じけん","affair, incident","Noun","2","その事件の犯人はまだ捕まっていない。","その じけん の はんにん は まだ つかまって いない。","The perpetrator of the incident has not been arrested yet.","彼はその事件に関係がない。","かれ は その じけん に かんけい が ない。","He has nothing to do with that incident.","C2K-P09-154.mp3","C2K-P09-155.mp3","C2K-P09-156.mp3"
1853,"過去","かこ","the past","Noun","2","それは過去の話だ。","それ は かこ の はなし だ。","That's in the past now.","過去の研究についても調べてください。","かこ の けんきゅう について も しらべて ください。","Please look into the past research.","C2K-P09-157.mp3","C2K-P09-158.mp3","C2K-P09-159.mp3"
1854,"協力","きょうりょく","cooperation, collaboration","Verbal Noun","2","このプロジェクトにはみんなの協力が必要です。","この プロジェクト に は みんな の きょうりょく が ひつよう です。","This project requires everyone's cooperation.","皆様のご協力、ありがとうございました。","みなさま の ごきょうりょく、ありがとう ございました。","Thanks for everyone's cooperation.","C2K-P09-160.mp3","C2K-P09-161.mp3","C2K-P09-162.mp3"
1855,"時期","じき","time, season","Noun","2","今はあなたにとって大事な時期です。","いま は あなた にとって だいじな じき です。","It's an important time for you now.","一年のこの時期は雨が多いです。","いち ねん の この じき は あめ が おおい です。","We have lots of rain at this time of year.","C2K-P09-163.mp3","C2K-P09-164.mp3","C2K-P09-165.mp3"
1856,"経つ","たつ","pass, elapse","Verb","2","あれから14年が経ちました。","あれ から 14 ねん が たちました。","14 years have passed since then.","時の経つのは早い。","とき の たつ の は はやい。","Time passes by quickly.","C2K-P09-166.mp3","C2K-P09-167.mp3","C2K-P09-168.mp3"
1857,"雷","かみなり","thunder, lightning","Noun","2","雷が鳴っています。","かみなり が なって います。","Thunder is rumbling.","うちの犬は雷が怖い。","うち の いぬ は かみなり が こわい。","Our dog is afraid of thunder.","C2K-P09-169.mp3","C2K-P09-170.mp3","C2K-P09-171.mp3"
1858,"責任","せきにん","responsibility","Noun","2","彼は失敗の責任を取って、会社を辞めた。","かれ は しっぱい の せきにん を とって、かいしゃ を やめた。","He took responsibility for the mistake and left the company.","私は、もっと責任のある仕事がしたいです。","わたし は、もっと せきにん の ある しごと が したい です。","I want a job with more responsibility.","C2K-P09-172.mp3","C2K-P09-173.mp3","C2K-P09-174.mp3"
1859,"願う","ねがう","wish, desire","Verb","2","彼が元気になるよう願っています。","かれ が げんき に なる よう ねがって います。","I wish he gets well.","あなたのプロジェクトの成功を願っています。","あなた の プロジェクト の せいこう を ねがって います。","I wish for the success of your project.","C2K-P09-175.mp3","C2K-P09-176.mp3","C2K-P09-177.mp3"
1860,"発見","はっけん","discovery, revelation","Verbal Noun","2","新しい星が発見された。","あたらしい ほし が はっけん された。","A new star was discovered.","アイスがビールに合うのは発見だった。","アイス が ビール に あう の は はっけん だった。","It was a discovery that ice cream goes well with beer.","C2K-P09-178.mp3","C2K-P09-179.mp3","C2K-P09-180.mp3"
1861,"気","き","spirit, temperament","Noun","2","彼は意外に気が小さい。","かれ は いがい に き が ちいさい。","I'm surprised to find that he is actually timid.","父はお酒を飲むと気が大きくなります。","ちち は おさけ を のむ と き が おおきく なります。","My father becomes uninhibited when he drinks alcohol.","C2K-P09-181.mp3","C2K-P09-182.mp3","C2K-P09-183.mp3"
1862,"美容院","びよういん","hair salon","Noun","2","父は美容院で髪を切ります。","ちち は びよういん で かみ を きります。","My father has his hair cut at a hair salon.","息子は最近、床屋ではなく美容院に行く。","むすこ は さいきん、とこや で は なく びよういん に いく。","Recently, my son has started going to a hair salon instead of a barber.","C2K-P09-184.mp3","C2K-P09-185.mp3","C2K-P09-186.mp3"
1863,"状況","じょうきょう","situation, surrounding conditions","Noun","2","この状況では出発は難しいです。","この じょうきょう で は しゅっぱつ は むずかしい です。","It's difficult to depart under these surrounding conditions.","うちの会社は厳しい状況にあります。","うち の かいしゃ は きびしい じょうきょう に あります。","Our company has been in a difficult situation.","C2K-P09-187.mp3","C2K-P09-188.mp3","C2K-P09-189.mp3"
1864,"目的","もくてき","objective, purpose","Noun","2","彼が来た目的が分かりません。","かれ が きた もくてき が わかりません。","I don't know the purpose of his visit.","旅行の目的は何ですか。","りょこう の もくてき は なん です か。","What's the purpose of your trip?","C2K-P09-190.mp3","C2K-P09-191.mp3","C2K-P09-192.mp3"
1865,"企業","きぎょう","corporation, business","Noun","2","彼女はアメリカの企業で働いています。","かのじょ は アメリカ の きぎょう で はたらいて います。","She works at an American company.","その会社はブラック企業で、休みがほとんどありません。","その かいしゃ は ブラック きぎょう で、やすみ が ほとんど ありません。","That company has terrible working conditions and almost no days off.","C2K-P09-193.mp3","C2K-P09-194.mp3","C2K-P09-195.mp3"
1866,"釣り","つり","fishing","Noun","2","父は釣りが大好きです。","ちち は つり が だいすき です。","My father loves fishing.","今日は海に釣りに行きます。","きょう は うみ に つり に いきます。","Today we'll go to the sea to fish.","C2K-P09-196.mp3","C2K-P09-197.mp3","C2K-P09-198.mp3"
1867,"漫画","まんが","comics, cartoon","Noun","2","妹は漫画が好きです。","いもうと は まんが が すき です。","My little sister likes comics.","娘は少女漫画ばかり読んでいる。","むすめ は しょうじょ まんが ばかり よんで いる。","My daughter reads only girls' comics.","C2K-P09-199.mp3","C2K-P09-200.mp3","C2K-P09-201.mp3"
1868,"温泉","おんせん","hot spring","Noun","2","ここの温泉はよく効くそうです。","ここ の おんせん は よく きく そう です。","I hear this hot spring is very effective.","この温泉はただです。","この おんせん は ただ です。","This hot spring is free.","C2K-P09-202.mp3","C2K-P09-203.mp3","C2K-P09-204.mp3"
1869,"トレーニング","トレーニング","training, workout","Verbal Noun","2","彼は毎日トレーニングをする。","かれ は まいにち トレーニング を する。","He works out every day.","彼はサッカー選手になるためにトレーニングしています。","かれ は サッカー せんしゅ に なる ため に トレーニング して います。","He's been training to become a soccer player.","C2K-P09-205.mp3","C2K-P09-206.mp3","C2K-P09-207.mp3"
1870,"噂","うわさ","gossip, rumor","Verbal Noun","2","その噂は本当ですか。","その うわさ は ほんとう です か。","Is the rumor true?","その噂はすぐに広まったよ。","その うわさ は すぐ に ひろまった よ。","The rumor spread quickly.","C2K-P09-208.mp3","C2K-P09-209.mp3","C2K-P09-210.mp3"
1871,"本物","ほんもの","real, truly worthy (things, people)","Noun","2","これは本物のダイヤモンドです。","これ は ほんもの の ダイヤモンド です。","This is a real diamond.","彼女の能力は本物だ。","かのじょ の のうりょく は ほんもの だ。","Her abilities are the real deal.","C2K-P09-211.mp3","C2K-P09-212.mp3","C2K-P09-213.mp3"
1872,"アイデア","アイデア","idea (loan word)","Noun","2","彼がいいアイデアを出したね。","かれ が いい アイデア を だした ね。","He came up with a good idea.","そのアイデアは彼の提案です。","その アイデア は かれ の ていあん です。","The idea is his suggestion.","C2K-P09-214.mp3","C2K-P09-215.mp3","C2K-P09-216.mp3"
1873,"地下","ちか","underground, basement","Noun","2","スタジオは地下にあります。","スタジオ は ちか に あります。","The studio is in the basement.","私の家は地下にも部屋があります。","わたし の いえ は ちか に も へや が あります。","My house has rooms in the basement, too.","C2K-P09-217.mp3","C2K-P09-218.mp3","C2K-P09-219.mp3"
1874,"マーケット","マーケット","market","Noun","2","あの会社は海外マーケットに強いです。","あの かいしゃ は かいがい マーケット に つよい です。","That company is strong in overseas marketing.","国内マーケットにもチャンスはあります。","こくない マーケット に も チャンス は あります。","There is an opportunity in domestic marketing, too.","C2K-P09-220.mp3","C2K-P09-221.mp3","C2K-P09-222.mp3"
1875,"スケジュール","スケジュール","schedule (loan word)","Noun","2","スケジュールの調整は君に任せるわ。","スケジュール の ちょうせい は きみ に まかせる わ。","I'll let you coordinate my schedule.","今、スケジュールの調整をしています。","いま、スケジュール の ちょうせい を して います。","I'm adjusting the schedule now.","C2K-P09-223.mp3","C2K-P09-224.mp3","C2K-P09-225.mp3"
1876,"出張","しゅっちょう","business trip","Verbal Noun","2","部長は京都に出張中です。","ぶちょう は きょうと に しゅっちょう ちゅう です。","The manager is on a business trip to Kyoto.","来月、オーストラリアに出張に行きます。","らいげつ、オーストラリア に しゅっちょう に いきます。","Next month I'm going to Australia on business.","C2K-P09-226.mp3","C2K-P09-227.mp3","C2K-P09-228.mp3"
1877,"コック","コック","cook, chef","Noun","2","彼は腕のいいコックです。","かれ は うで の いい コック です。","He is a good cook.","あのレストランはコックを探しています。","あの レストラン は コック を さがして います。","That restaurant is looking for a cook.","C2K-P09-229.mp3","C2K-P09-230.mp3","C2K-P09-231.mp3"
1878,"正午","しょうご","noon","Noun","2","昼休みは正午からです。","ひるやすみ は しょうご から です。","The lunch break is from noon.","正午のニュースをお伝えします。","しょうご の ニュース を おつたえ します。","Here is the midday news.","C2K-P09-232.mp3","C2K-P09-233.mp3","C2K-P09-234.mp3"
1879,"ブラシ","ブラシ","brush","Noun","2","犬の毛をブラシでとかしてやったの。","いぬ の け を ブラシ で とかして やった の。","I brushed the dog's hair with a brush.","このブラシでコートの汚れを落とせます。","この ブラシ で コート の よごれ を おとせます。","You can use this brush to take the dirt off your coat.","C2K-P09-235.mp3","C2K-P09-236.mp3","C2K-P09-237.mp3"
1880,"書き取る","かきとる","write down, note down","Verb","2","話のポイントを書き取った。","はなし の ポイント を かきとった 。","I wrote down the main points of the speech.","これから言う文章を書き取ってください。","これから いう ぶんしょう を かきとって ください。","Please write down what I'll say from now.","C2K-P09-238.mp3","C2K-P09-239.mp3","C2K-P09-240.mp3"
1881,"歓迎","かんげい","welcome, greet","Verbal Noun","2","温かい歓迎を受けました。","あたたかい かんげい を うけました。","I received a warm welcome.","日本に来てくれたらいつでも歓迎します。","にほん に きて くれたら いつでも かんげい します。","If you can make it to Japan, you'll be welcome anytime.","C2K-P09-241.mp3","C2K-P09-242.mp3","C2K-P09-243.mp3"
1882,"開発","かいはつ","development","Verbal Noun","2","その会社は社員の能力開発に力を入れています。","その かいしゃ は しゃいん の のうりょく かいはつ に ちから を いれて います。","The company places emphasis on the professional development of its employees.","私のチームは今、新しいゲームを開発しています。","わたし の チーム は いま、あたらしい ゲーム を かいはつ して います。","My team is developing a new game now.","C2K-P09-244.mp3","C2K-P09-245.mp3","C2K-P09-246.mp3"
1883,"郵便屋さん","ゆうびんやさん","mail carrier","Noun","2","郵便屋さんはもう来ましたか。","ゆうびん や さん は もう きました か。","Has the mail carrier already come?","郵便屋さんが母からの荷物を届けてくれました。","ゆうびん や さん が はは から の にもつ を とどけて くれました。","A mailman delivered a package from my mother.","C2K-P09-247.mp3","C2K-P09-248.mp3","C2K-P09-249.mp3"
1884,"会長","かいちょう","president, chairperson","Noun","2","始めに会長が挨拶した。","はじめ に かいちょう が あいさつ した。","First was the president's greeting.","父は弟の学校のPTAの会長です。","ちち は おとうと の がっこう の PTA の かいちょう です。","My father is the chairperson of the PTA at my younger brother's school.","C2K-P09-250.mp3","C2K-P09-251.mp3","C2K-P09-252.mp3"
1885,"金","きん","gold","Noun","2","彼女は金のネックレスをしています。","かのじょ は きん の ネックレス を して います。","She's wearing a gold necklace.","このカップは金でできています。","この カップ は きん で できて います。","This cup is made of gold.","C2K-P09-253.mp3","C2K-P09-254.mp3","C2K-P09-255.mp3"
1886,"灰","はい","ashes","Noun","2","火事ですべて灰になった。","かじ で すべて はい に なった。","Everything turned into ashes in the fire.","人は死んだら灰になる。","ひと は しんだら はい に なる。","When people die, they turn into ashes.","C2K-P09-256.mp3","C2K-P09-257.mp3","C2K-P09-258.mp3"
1887,"骨","ほね","bone","Noun","2","彼は足の骨を折りました。","かれ は あし の ほね を おりました。","He broke a bone in his foot.","牛乳をたくさん飲むので、私は骨が丈夫です。","ぎゅうにゅう を たくさん のむ ので、わたし は ほね が じょうぶ です。","I drink a lot of milk, so my bones are strong.","C2K-P09-259.mp3","C2K-P09-260.mp3","C2K-P09-261.mp3"
1888,"風呂屋","ふろや","bathhouse, public bath","Noun","2","昨日、友達とお風呂屋さんに行った。","きのう、ともだち と おふろ や さん に いった。","I went to a bathhouse with my friend yesterday.","お風呂屋さんは広くて気持ちいいです。","おふろ や さん は ひろくて きもち いい です。","Public baths are big and comfortable.","C2K-P09-262.mp3","C2K-P09-263.mp3","C2K-P09-264.mp3"
1889,"細か","こまか","small, fine, detailed","Adjectival Noun","2","それは細かな問題です。","それ は こまかな もんだい です。","That's a small but complex issue.","彼女は細かな気づかいができる人です。","かのじょ は こまかな きづかい が できる ひと です。","She is a person who can be considerate even about small things.","C2K-P09-265.mp3","C2K-P09-266.mp3","C2K-P09-267.mp3"
1890,"行き","ゆき","going, bound for (traditional reading)","Noun","2","東京行きの列車に乗った。","とうきょう ゆき の れっしゃ に のった。","I got on the Tokyo-bound train.","その電車は新大阪行きです。","その でんしゃ は しんおおさか ゆき です。","The train is bound for Shin-Osaka.","C2K-P09-268.mp3","C2K-P09-269.mp3","C2K-P09-270.mp3"
1891,"人々","ひとびと","people","Noun","2","あの村の人々はとても親切です。","あの むら の ひとびと は とても しんせつ です。","People in that village are very kind.","私は人々の役に立ちたいと思っています。","わたし は ひとびと の やくにたちたい と おもって います。","I want to be of service to others.","C2K-P09-271.mp3","C2K-P09-272.mp3","C2K-P09-273.mp3"
1892,"寺","てら","temple","Noun","2","あそこに古いお寺があります。","あそこ に ふるい おてら が あります。","There's an old temple there.","京都にはお寺が多い。","きょうと に は おてら が おおい。","There are a lot of temples in Kyoto.","C2K-P09-274.mp3","C2K-P09-275.mp3","C2K-P09-276.mp3"
1893,"鶏","にわとり","rooster, hen","Noun","2","その鶏は毎朝鳴きます。","その にわとり は まいあさ なきます。","The rooster crows every morning.","鶏が卵を生みました。","にわとり が たまご を うみました。","The chicken laid eggs.","C2K-P09-277.mp3","C2K-P09-278.mp3","C2K-P09-279.mp3"
1894,"港","みなと","port, harbor","Noun","2","港に船が着きました。","みなと に ふね が つきました。","The ship arrived at the port.","世界最大の港は中国にあります。","せかい さいだい の みなと は ちゅうごく に あります。","The largest port in the world is in China.","C2K-P09-280.mp3","C2K-P09-281.mp3","C2K-P09-282.mp3"
1895,"移る","うつる","move to, transfer to","Verb","2","彼女は新しい会社に移った。","かのじょ は あたらしい かいしゃ に うつった。","She moved to a new company.","彼はホテルからシェアハウスに移りました。","かれ は ホテル から シェア ハウス に うつりました。","He moved from a hotel to a shared house.","C2K-P09-283.mp3","C2K-P09-284.mp3","C2K-P09-285.mp3"
1896,"異なる","ことなる","differ","Verb","2","彼と私はいつも意見が異なる。","かれ と わたし は いつも いけん が ことなる。","He and I always have different opinions.","商品を住所と異なる場所で受け取ることもできます。","しょうひん を じゅうしょ と ことなる ばしょ で うけとる こと も できます。","You can pick up the product at a location different from your address .","C2K-P09-286.mp3","C2K-P09-287.mp3","C2K-P09-288.mp3"
1897,"提供","ていきょう","offer, provide","Verbal Noun","2","彼がパーティー会場を提供してくれました。","かれ が パーティー かいじょう を ていきょう して くれました。","He offered us a venue for the party.","もうすぐこのサービスの提供が中止される。","もうすぐ この サービス の ていきょう が ちゅうし される。","The provision of the service will be cancelled soon.","C2K-P09-289.mp3","C2K-P09-290.mp3","C2K-P09-291.mp3"
1898,"市民","しみん","citizen","Noun","2","市民の安全は大切だ。","しみん の あんぜん は たいせつ だ。","Safety of citizens is important.","彼女はアメリカ市民になりました。","かのじょ は アメリカ しみん に なりました。","She’s become an American citizen.","C2K-P09-292.mp3","C2K-P09-293.mp3","C2K-P09-294.mp3"
1899,"患者","かんじゃ","patient","Noun","2","患者は眠っています。","かんじゃ は ねむって います。","The patient is sleeping.","この病院は患者さんにとても親切です。","この びょういん は かんじゃ さん に とても しんせつ です。","This hospital is very kind to its patients.","C2K-P09-295.mp3","C2K-P09-296.mp3","C2K-P09-297.mp3"
1900,"元旦","がんたん","morning of the January 1st, New Year's Day","Noun","2","元旦に彼から年賀状がきた。","がんたん に かれ から ねんがじょう が きた。","I got a New Year's card from him in the morning of January 1.","元旦に家族で神社に行きました。","がんたん に かぞく で じんじゃ に いきました。","I went to the shrine in the morning of New Year's Day with my family.","C2K-P09-298.mp3","C2K-P09-299.mp3","C2K-P09-300.mp3"
1901,"柔らかい","やわらかい","soft, gentle","Adjective","2","柔らかい日差しが気持ちいいね。","やわらかい ひざし が きもち いい ね。","Soft sunlight feels pleasant.","布団がとても柔らかい。","ふとん が とても やわらかい。","The futon is very soft.","C2K-P10-001.mp3","C2K-P10-002.mp3","C2K-P10-003.mp3"
1902,"似合う","にあう","suit, match well","Verb","2","彼女は着物がよく似合います。","かのじょ は きもの が よく にあいます。","Kimono suits her well.","彼女はスカートよりパンツが似合うね。","かのじょ は スカート より パンツ が にあう ね。","She looks better in pants than in a skirt.","C2K-P10-004.mp3","C2K-P10-005.mp3","C2K-P10-006.mp3"
1903,"確かめる","たしかめる","check, confirm","Verb","2","母はお釣りを確かめたの。","はは は おつり を たしかめた の。","My mother checked the change.","レシートで買い物の金額を確かめたよ。","レシート で かいもの の きんがく を たしかめた よ。","I confirmed the cost of the shopping with the receipt.","C2K-P10-007.mp3","C2K-P10-008.mp3","C2K-P10-009.mp3"
1904,"背中","せなか","(one's) back","Noun","2","背中がかゆい。","せなか が かゆい。","My back itches.","背中に痛みがあります。","せなか に いたみ が あります。","I have a pain in my back.","C2K-P10-010.mp3","C2K-P10-011.mp3","C2K-P10-012.mp3"
1905,"肌","はだ","human skin, surface","Noun","2","彼女は肌がとても白いですね。","かのじょ は はだ が とても しろい です ね。","Her skin is very white.","あまり肌を焼かない方がいいですよ。","あまり はだ を やかない ほう が いい です よ。","It's better if you don't tan your skin this much.","C2K-P10-013.mp3","C2K-P10-014.mp3","C2K-P10-015.mp3"
1906,"順番","じゅんばん","order, turn","Noun","2","これを順番通りに並べ替えてください。","これ を じゅんばん どおり に ならべかえて ください。","Please rearrange these in order.","順番を守ってください。私が先です。","じゅんばん を まもって ください。わたし が さき です。","Please wait for your turn. I'm ahead of you.","C2K-P10-016.mp3","C2K-P10-017.mp3","C2K-P10-018.mp3"
1907,"まとも","まとも","sane, reasonable","Adjectival Noun","2","彼の考え方はまともではない。","かれ の かんがえかた は まとも で は ない。","His way of thinking is insane.","彼はまともな人には見えません。","かれ は まともな ひと に は みえません。","He doesn't look like a respectable person.","C2K-P10-019.mp3","C2K-P10-020.mp3","C2K-P10-021.mp3"
1908,"ぴったり","ぴったり","exactly right, perfect","Adjectival Noun","2","この服はあなたにぴったりですね。","この ふく は あなた に ぴったり です ね。","These clothes suit you perfectly.","母にぴったりのプレゼントを見つけました。","はは に ぴったり の プレゼント を みつけました。","I found the perfect gift for my mother.","C2K-P10-022.mp3","C2K-P10-023.mp3","C2K-P10-024.mp3"
1909,"思わず","おもわず","unintentionally, unconsciously, spontaneously","Adverb","2","嬉しくて思わず涙が出ました。","うれしくて おもわず なみだ が でました。","I was so happy that I suddenly burst into tears.","驚いて思わず声が出てしまいました。","おどろいて おもわず こえ が でて しまいました。","I was so surprised my voice came out of my mouth unintentionally.","C2K-P10-025.mp3","C2K-P10-026.mp3","C2K-P10-027.mp3"
1910,"より","より","even more ~, even less ~","Adverb","2","これから、より一層努力します。","これから、より いっそう どりょく します。","I'll work much harder from now on.","空港へのアクセスがより便利になりました。","くうこう へ の アクセス が より べんり に なりました。","The access to the airport has become more convenient.","C2K-P10-028.mp3","C2K-P10-029.mp3","C2K-P10-030.mp3"
1911,"もったいない","もったいない","wasteful, a shame","Adjective","2","食べ物を残してはもったいないわよ。","たべもの を のこして は もったいない わ よ。","It's wasteful to leave food.","その服、捨てるなんてもったいない。","その ふく、すてる なんて もったいない。","It's a waste to throw away that piece of clothing.","C2K-P10-031.mp3","C2K-P10-032.mp3","C2K-P10-033.mp3"
1912,"情報","じょうほう","information","Noun","2","学生たちはインターネットでいろいろな情報を集めた。","がくせい たち は インターネット で いろいろな じょうほう を あつめた。","The students collected all kinds of information on the Internet.","インターネットでマネー情報をチェックしたよ。","インターネット で マネー じょうほう を チェック した よ。","I checked some financial information on the Internet.","C2K-P10-034.mp3","C2K-P10-035.mp3","C2K-P10-036.mp3"
1913,"諦める","あきらめる","abandon, give up","Verb","2","彼は留学の夢を諦めていないよ。","かれ は りゅうがく の ゆめ を あきらめて いない よ。","He hasn't given up on his dream of studying abroad.","野球選手になるのはもう諦めました。","やきゅう せんしゅ に なる の は もう あきらめました。","I already gave up on becoming a baseball player.","C2K-P10-037.mp3","C2K-P10-038.mp3","C2K-P10-039.mp3"
1914,"懐かしい","なつかしい","fondly-remembered, long-forgotten","Adjective","2","ここは私にとって懐かしい場所です。","ここ は わたし にとって なつかしい ばしょ です。","I have a fond memory of this place.","日本にいた時が懐かしいです。","にほん に いた とき が なつかしい です。","I fondly remember the time I was in Japan.","C2K-P10-040.mp3","C2K-P10-041.mp3","C2K-P10-042.mp3"
1915,"怪しい","あやしい","suspicious, dubious","Adjective","2","その男の行動は怪しかったわ。","その おとこ の こうどう は あやしかった わ。","That man's behavior was suspicious.","公園に怪しい人がいます。","こうえん に あやしい ひと が います。","There is a suspicious person in the park.","C2K-P10-043.mp3","C2K-P10-044.mp3","C2K-P10-045.mp3"
1916,"示す","しめす","show, indicate","Verb","2","あのプレゼンテーションは彼女の能力が高いことを示していた。","あの プレゼンテーション は かのじょ の のうりょく が たかい こと を しめして いた。","That presentation demonstrates her strong capabilities.","その事件は、この地域が安全ではないことを示しています。","その じけん は、この ちいき が あんぜん で は ない こと を しめして います。","The incident indicates that this area is not safe.","C2K-P10-046.mp3","C2K-P10-047.mp3","C2K-P10-048.mp3"
1917,"たっぷり","たっぷり","fully, amply","Adverb","2","たっぷりとマッサージしてもらいました。","たっぷり と マッサージ して もらいました。","I got a full massage.","お鍋にたっぷりお湯を入れてください。","おなべ に たっぷり おゆ を いれて ください。","Please pour plenty of hot water into the pot.","C2K-P10-049.mp3","C2K-P10-050.mp3","C2K-P10-051.mp3"
1918,"早速","さっそく","immediately, right away","Adverb","2","では早速書類をお送りします。","では さっそく しょるい を おおくりします。","I will send the documents immediately.","新しいお店に早速行ってきました。","あたらしい おみせ に さっそく いって きました。","I went to the new shop right away.","C2K-P10-052.mp3","C2K-P10-053.mp3","C2K-P10-054.mp3"
1919,"偶然","ぐうぜん","by chance, coincidence","Adjectival Noun","2","街で偶然友人に会いました。","まち で ぐうぜん ゆうじん に あいました。","I ran into a friend of mine in the town.","私たち、誕生日が同じだなんて偶然ですね。","わたし たち、たんじょうび が おなじ だ なんて ぐうぜん です ね。","It's a coincidence that our birthdays are same.","C2K-P10-055.mp3","C2K-P10-056.mp3","C2K-P10-057.mp3"
1920,"続き","つづき","continuation, sequel","Noun","2","話の続きは電話でしましょう。","はなし の つづき は でんわ で しましょう。","Let's continue this conversation on the phone.","続きは来週やりましょう。","つづき は らいしゅう やりましょう。","Let's continue next week.","C2K-P10-058.mp3","C2K-P10-059.mp3","C2K-P10-060.mp3"
1921,"合計","ごうけい","sum, total","Verbal Noun","2","合計金額を計算してください。","ごうけい きんがく を けいさん して ください。","Please calculate the total amount of money.","合計で5,400円になります。","ごうけい で 5,400 えん に なります。","The total comes to 5,400 yen.","C2K-P10-061.mp3","C2K-P10-062.mp3","C2K-P10-063.mp3"
1922,"傷","きず","wound, scar","Noun","2","足の傷が痛みます。","あし の きず が いたみます。","The wound in my foot hurts.","この傷はなかなか治りません。","この きず は なかなか なおりません。","This wound is taking forever to heal.","C2K-P10-064.mp3","C2K-P10-065.mp3","C2K-P10-066.mp3"
1923,"面倒","めんどう","troublesome, difficult","Adjectival Noun","2","会社で面倒なことが起こったの。","かいしゃ で めんどうな こと が おこった の。","There was some trouble at the office.","ここからまた会社に戻るのは面倒です。","ここ から また かいしゃ に もどる の は めんどう です。","It's a pain to go back to the office again from here.","C2K-P10-067.mp3","C2K-P10-068.mp3","C2K-P10-069.mp3"
1924,"具合","ぐあい","condition, health","Noun","2","今日は体の具合が悪いです。","きょう は からだ の ぐあい が わるい です。","I'm not feeling well today.","今日は具合はどうですか。","きょう は ぐあい は どう です か。","How's your condition today?","C2K-P10-070.mp3","C2K-P10-071.mp3","C2K-P10-072.mp3"
1925,"中止","ちゅうし","suspension, cancellation","Verbal Noun","2","雨で運動会が中止になったの。","あめ で うんどうかい が ちゅうし に なった の。","The sports day has been canceled due to the rain.","なお、雨の場合は中止です。","なお、あめ の ばあい は ちゅうし です。","Moreover, it will be canceled in the event of rain.","C2K-P10-073.mp3","C2K-P10-074.mp3","C2K-P10-075.mp3"
1926,"手続き","てつづき","procedure, proceeding","Verbal Noun","2","入国手続きが終わりました。","にゅうこく てつづき が おわりました。","The immigration procedures are finished.","引っ越しをすると、いろいろ手続きが必要です。","ひっこし を する と、いろいろ てつづき が ひつよう です。","When we move, we need to follow various procedures.","C2K-P10-076.mp3","C2K-P10-077.mp3","C2K-P10-078.mp3"
1927,"結果","けっか","result, outcome","Noun","2","試合の結果を早く知りたい。","しあい の けっか を はやく しりたい。","I want to know the results of the game soon.","これまでで最高の結果が出たよ。","これまで で さいこう の けっか が でた よ。","I got my best results so far.","C2K-P10-079.mp3","C2K-P10-080.mp3","C2K-P10-081.mp3"
1928,"建設","けんせつ","construction","Verbal Noun","2","新しいビルの建設が始まった。","あたらしい ビル の けんせつ が はじまった。","Construction began on the new building.","近所の人たちはマンションの建設に反対しています。","きんじょ の ひと たち は マンション の けんせつ に はんたい して います。","Neighbors are opposed to the apartment construction.","C2K-P10-082.mp3","C2K-P10-083.mp3","C2K-P10-084.mp3"
1929,"販売","はんばい","sale, selling","Verbal Noun","2","前売券は窓口で販売しています。","まえうり けん は まどぐち で はんばい して います。","Advance tickets are sold at the ticket window.","その商品は販売中止になりました。","その しょうひん は はんばい ちゅうし に なりました。","Sale of the product has been discontinued.","C2K-P10-085.mp3","C2K-P10-086.mp3","C2K-P10-087.mp3"
1930,"機能","きのう","function, feature","Verbal Noun","2","このソフトにはいろいろな機能があります。","この ソフト に は いろいろな きのう が あります。","This software has a variety of features.","病院で、胃がよく機能していないと言われました。","びょういん で、い が よく きのう して いない と いわれました。","At the hospital, I was told that my stomach is not functioning well.","C2K-P10-088.mp3","C2K-P10-089.mp3","C2K-P10-090.mp3"
1931,"頃","ころ","time, the time when ~","Noun","2","子供の頃、よくその公園で遊んだ。","こども の ころ、よく その こうえん で あそんだ。","I often played in that park when I was a kid.","子供の頃は勉強が大嫌いでした。","こども の ころ は べんきょう が だいきらい でした。","When I was a child, I hated studying so much.","C2K-P10-091.mp3","C2K-P10-092.mp3","C2K-P10-093.mp3"
1932,"日中","にっちゅう","during the day","Noun","2","日中はずっと海で泳いでいました。","にっちゅう は ずっと うみ で およいで いました。","I swam in the sea all day long.","私は日中は家にいません。","わたし は にっちゅう は いえ に いません。","I'm not home during the day.","C2K-P10-094.mp3","C2K-P10-095.mp3","C2K-P10-096.mp3"
