531,奪う,奪[うば]う,"to snatch away, to steal",その男は彼女のバッグを奪ったぞ,その 男[おとこ]は 彼女[かのじょ]のバッグを 奪[うば]ったぞ,That man took her bag.,TRUE,TRUE,[sound:JP1K_531_ubau_word.mp3],[sound:JP1K_531_ubau_sentence.mp3],
532,なくなる,なくなる,"to be used up, to be consumed, to die",ペンのインクがなくなった,ペンのインクがなくなった,I'm out of pen ink.,,TRUE,[sound:JP1K_532_nakunaru_word.mp3],[sound:JP1K_532_nakunaru_sentence.mp3],
533,掴む,掴[つか]む,"to grasp, to grip, to grab, to clutch, to hold",彼女が僕の手を掴んだ,彼女[かのじょ]が 僕[ぼく]の 手[て]を 掴[つか]んだ,She grabbed my hand.,TRUE,TRUE,[sound:JP1K_533_tsukamu_word.mp3],[sound:JP1K_533_tsukamu_sentence.mp3],
534,まるで,まるで,"entirely, completely",ここは昔とまるで違う,ここは 昔[むかし]とまるで 違[ちが]う,This place isn't what it used to be.,,TRUE,[sound:JP1K_534_marude_word.mp3],[sound:JP1K_534_marude_sentence.mp3],
535,窓,窓[まど],window,教室の窓を開けた,教室[きょうしつ]の 窓[まど]を 開[あ]けた,I opened the window in the classroom.,TRUE,FALSE,[sound:JP1K_535_mado_word.mp3],[sound:JP1K_535_mado_sentence.mp3],
536,景色,景色[けしき],scenery,窓からきれいな景色が見える,窓[まど]からきれいな 景色[けしき]が 見[み]える,I can see beautiful scenery from the window.,TRUE,FALSE,[sound:JP1K_536_keshiki_word.mp3],[sound:JP1K_536_keshiki_sentence.mp3],
537,絵画,絵画[かいが],"painting, picture",まるで絵画のような美しい景色だった,まるで 絵画[かいか]のような 美[うつく]しい 景色[けしき]だった,The beauty of the entire scene was as if it was a painting.,TRUE,FALSE,[sound:JP1K_537_kaiga_word.mp3],[sound:JP1K_537_kaiga_sentence.mp3],
538,本物,本物[ほんもの],"genuine, the real thing",その絵画は本物だ,その 絵画[かいが]は 本物[ほんもの]だ,That painting is the authentic one.,TRUE,TRUE,[sound:JP1K_538_honmono_word.mp3],[sound:JP1K_538_honmono_sentence.mp3],
539,気付く,気付[きづ]く,"to notice, to realize",絵が本物じゃないと気付いた,絵[え]が 本物[ほんもの]じゃないと 気付[きづ]いた,I realized the painting wasn't authentic.,TRUE,TRUE,[sound:JP1K_539_kiduku_word.mp3],[sound:JP1K_539_kiduku_sentence.mp3],
540,嫌い,嫌[きら]い,"hate, dislike",タバコは嫌いだよ,タバコは 嫌[きら]いだよ,I don't like smoking.,TRUE,TRUE,[sound:JP1K_540_kirai_word.mp3],[sound:JP1K_540_kirai_sentence.mp3],
541,面倒,面倒[めんどう],"trouble, bother",面倒なことは嫌いだよ,面倒[めんどう]なことは 嫌[きら]いだよ,I don't like to be bothered.,TRUE,TRUE,[sound:JP1K_541_mendou_word.mp3],[sound:JP1K_541_mendou_sentence.mp3],
542,迷惑,迷惑[めいわく],"trouble, bother, annoyance",彼はよく人に迷惑を掛ける,彼[かれ]はよく 人[ひと]に 迷惑[めいわく]を 掛[か]ける,He's a real pain in the ass.,TRUE,TRUE,[sound:JP1K_542_meiwaku_word.mp3],[sound:JP1K_542_meiwaku_sentence.mp3],
543,助かる,助[たす]かる,"to be saved, to be rescued",君のおかげで助かったよ,君[きみ]のおかげで 助[たす]かったよ,You saved my life.,TRUE,TRUE,[sound:JP1K_543_tasukaru_word.mp3],[sound:JP1K_543_tasukaru_sentence.mp3],
544,祭,祭[まつり],festival,彼女は祭が大好きだ,彼女[かのじょ]は 祭[まつり]が 大好[だいす]きだ,She loves festivals.,TRUE,FALSE,[sound:JP1K_544_matsuri_word.mp3],[sound:JP1K_544_matsuri_sentence.mp3],
545,花火,花火[はなび],fireworks,祭の花火を見に行く,祭[まつり]の 花火[はなび]を 見[み]に 行[い]く,I'm going to see the fireworks at the festival.,TRUE,TRUE,[sound:JP1K_545_hanabi_word.mp3],[sound:JP1K_545_hanabi_sentence.mp3],
546,打ち上げ,打[う]ち上[あ]げ,launch,打ち上げ花火が空に上がった,打[う]ち 上[あ]げ 花火[はなび]が 空[そら]に 上[あ]がった,Fireworks rose into the sky.,TRUE,FALSE,[sound:JP1K_546_uchiage_word.mp3],[sound:JP1K_546_uchiage_sentence.mp3],
547,参加,参加[さんか],participation,私は昨日祭りの準備に参加した,私[わたし]は 昨日[きのう] 祭[まつ]りの 準備[じゅんび]に 参加[さんか]した,I participated in preparing for the festival yesterday.,TRUE,TRUE,[sound:JP1K_547_sanka_word.mp3],[sound:JP1K_547_sanka_sentence.mp3],
548,幸せ,幸[しあわ]せ,happiness,家族と幸せに暮らす,家族[かぞく]と 幸[しあわ]せに 暮[く]らす,I'm gonna live happily ever after with my family.,TRUE,TRUE,[sound:JP1K_548_shiawase_word.mp3],[sound:JP1K_548_shiawase_sentence.mp3],
549,恋人,恋人[こいびと],person who someone is dating,恋人と映画館で怖い映画を見た,恋人[こいびと]と 映画館[えいがかん]で 怖[こわ]い 映画[えいが]を 見[み]た,I saw a scary movie with my significant other at the movie theater.,TRUE,TRUE,[sound:JP1K_549_koibito_word.mp3],[sound:JP1K_549_koibito_sentence.mp3],
550,寂しい,寂[さび]しい,"lonely, lonesome",友達が一人もいなくて寂しい,友達[ともだち]が 一人[ひとり]もいなくて 寂[さび]しい,I don't have any friends. I feel lonely.,TRUE,TRUE,[sound:JP1K_550_sabishii_word.mp3],[sound:JP1K_550_sabishii_sentence.mp3],
551,過ごす,過[す]ごす,"to overdo, to do too much; to pass (time)",家族と楽しい時間を過ごす,家族[かぞく]と 楽[たの]しい 時間[じかん]を 過[す]ごす,I'm gonna spend some quality time with my family.,TRUE,TRUE,[sound:JP1K_551_sugosu_word.mp3],[sound:JP1K_551_sugosu_sentence.mp3],
552,断る,断[ことわ]る,"to refuse, to reject, to turn down, to decline",彼のプロポーズを断った,彼[かれ]のプロポーズを 断[ことわ]った,"He asked me to marry him, and I turned him down.",TRUE,TRUE,[sound:JP1K_552_kotowaru_word.mp3],[sound:JP1K_552_kotowaru_sentence.mp3],
553,真剣,真剣[しんけん],"serious, earnest",僕は将来の夢を真剣に考えた,僕[ぼく]は 将来[しょうらい]の 夢[ゆめ]を 真剣[しんけん]に 考[かんが]えた,I thought about my future dreams seriously.,TRUE,TRUE,[sound:JP1K_553_shinken_word.mp3],[sound:JP1K_553_shinken_sentence.mp3],
554,こう,こう,"in this way, such",彼女は真剣な表情でこう言った,彼女[かのじょ]は 真剣[しんけん]な 表情[ひょうじょう]でこう 言[い]った,She said it with such an honest expression (facial).,,FALSE,[sound:JP1K_554_kou_word.mp3],[sound:JP1K_554_kou_sentence.mp3],
555,ばかり,ばかり,"only, just (started, finished, etc.)",試合はまだ始まったばかりだ,試合[しあい]はまだ 始[はじ]まったばかりだ,The game has only just begun.,,FALSE,[sound:JP1K_555_bakari_word.mp3],[sound:JP1K_555_bakari_sentence.mp3],
556,頂く,頂[いただ]く,to receive (formal),素敵なプレゼントを頂きました,素敵[すてき]なプレゼントを 頂[いただ]きました,I got a nice present.,TRUE,FALSE,[sound:JP1K_556_itadaku_word.mp3],[sound:JP1K_556_itadaku_sentence.mp3],
557,分,分[ふん],minutes,5分くらいここで待っててね,5[ご] 分[ふん]くらいここで 待[ま]っててね,Wait here for five minutes.,TRUE,FALSE,[sound:JP1K_557_fun_word.mp3],[sound:JP1K_557_fun_sentence.mp3],
558,一度,一度[いちど],once,もう一度言ってください,もう 一度[いちど] 言[い]ってください,Please say it again.,TRUE,FALSE,[sound:JP1K_558_ichido_word.mp3],[sound:JP1K_558_ichido_sentence.mp3],
559,信じる,信[しん]じる,to believe,友達から聞いた噂を信じる,友達[ともだち]から 聞[き]いた 噂[うわさ]を 信[しん]じる,I believe the rumors I heard from my friends.,TRUE,TRUE,[sound:JP1K_559_shinjiru_word.mp3],[sound:JP1K_559_shinjiru_sentence.mp3],
560,成功,成功[せいこう],success,ロケットの打ち上げは成功した,ロケットの 打[う]ち 上[あ]げは 成功[せいこう]した,The rocket launch was successful.,TRUE,TRUE,[sound:JP1K_560_seikou_word.mp3],[sound:JP1K_560_seikou_sentence.mp3],
561,望む,望[のぞ]む,"to wish for, to desire",彼女は息子の成功を望んだ,彼女[かのじょ]は 息子[むすこ]の 成功[せいこう]を 望[のぞ]んだ,She wanted her son to succeed.,TRUE,TRUE,[sound:JP1K_561_nozomu_word.mp3],[sound:JP1K_561_nozomu_sentence.mp3],
562,おかしい,おかしい,"strange, unusual",この試合は誰が勝ってもおかしくない,この 試合[しあい]は 誰[だれ]が 勝[か]ってもおかしくない,Anybody can win this game.,,TRUE,[sound:JP1K_562_okashii_word.mp3],[sound:JP1K_562_okashii_sentence.mp3],
563,うるさい,うるさい,"annoying, troublesome",この通りは車の音がうるさい,この 通[とお]りは 車[くるま]の 音[おと]がうるさい,The sound of cars on this street is annoying.,,TRUE,[sound:JP1K_563_urusai_word.mp3],[sound:JP1K_563_urusai_sentence.mp3],
564,大体,大体[だいたい],mostly,あなたが言いたいことは大体分かった,あなたが 言[い]いたいことは 大体[だいたい] 分[わ]かった,I mostly understand what you want to say.,TRUE,TRUE,[sound:JP1K_564_daitai_word.mp3],[sound:JP1K_564_daitai_sentence.mp3],
565,なるほど,なるほど,"I see, indeed",なるほど、大体分かったよ,なるほど、 大体[だいたい] 分[わ]かったよ,"Okay, I get the gist of it.",,TRUE,[sound:JP1K_565_naruhodo_word.mp3],[sound:JP1K_565_naruhodo_sentence.mp3],
566,嘘,嘘[うそ],lie,私は酷い嘘をつく,私[わたし]は 酷[ひど]い 嘘[うそ]をつく,I will tell a terrible lie.,TRUE,FALSE,[sound:JP1K_566_uso_word.mp3],[sound:JP1K_566_uso_sentence.mp3],
567,間に合う,間[ま]に 合[あ]う,to be in time (for),電車に 間に 合ってよかった,電車[でんしゃ]に 間[ま]に 合[あ]ってよかった,I'm relieved I was in time to catch the train.,TRUE,FALSE,[sound:JP1K_567_maniau_word.mp3],[sound:JP1K_567_maniau_sentence.mp3],
568,どうせ,どうせ,"in any case, at any rate",どうせ間に合わないならゆっくり行こう,どうせ 間[ま]に 合[あ]わないならゆっくり 行[い]こう,"If we're not gonna make it in time, let's take it slow.",,FALSE,[sound:JP1K_568_douse_word.mp3],[sound:JP1K_568_douse_sentence.mp3],
569,見つかる,見[み]つかる,"to find, to discover",探していた眼鏡がやっと見つかった,探[さが]していた 眼鏡[めがね]がやっと 見[み]つかった,I finally found the glasses I was looking for.,TRUE,TRUE,[sound:JP1K_569_mitsukaru_word.mp3],[sound:JP1K_569_mitsukaru_sentence.mp3],
570,間違い,間違[まちが]い,mistake,間違いをしないように気をつける,間違[まちが]いをしないように 気[き]をつける,I'll be careful not to make any mistakes.,TRUE,FALSE,[sound:JP1K_570_machigai_word.mp3],[sound:JP1K_570_machigai_sentence.mp3],
571,久しぶり,久[ひさ]しぶり,for the first time in a while,久しぶりに友達と遊びに行った,久[ひさ]しぶりに 友達[ともだち]と 遊[あそ]びに 行[い]った,It's been a while since I went out with my friends.,TRUE,FALSE,[sound:JP1K_571_hisashiburi_word.mp3],[sound:JP1K_571_hisashiburi_sentence.mp3],
572,致す,致[いた]す,to do (formal),私の方からご連絡致します,私[わたくし]の 方[ほう]からご 連絡[れんらく] 致[いた]します,I'll be in touch with you shortly.,TRUE,FALSE,[sound:JP1K_572_itasu_word.mp3],[sound:JP1K_572_itasu_sentence.mp3],
573,繋ぐ,繋[つな]ぐ,to connect,彼女と手を繋いで歩く,彼女[かのじょ]と 手[て]を 繋[つな]いで 歩[ある]く,I will hold her hand as I walk.,TRUE,TRUE,[sound:JP1K_573_tsunagu_word.mp3],[sound:JP1K_573_tsunagu_sentence.mp3],
574,いきなり,いきなり,"suddenly, abruptly",いきなり雨が降ってきた,いきなり 雨[あめ]が 降[ふ]ってきた,The rain started out of nowhere.,,TRUE,[sound:JP1K_574_ikinari_word.mp3],[sound:JP1K_574_ikinari_sentence.mp3],
575,びっくり,びっくり,suprise,いきなり声をかけられてびっくりした,いきなり 声[こえ]をかけられてびっくりした,I was surprised when he called out to me out of the blue.,,FALSE,[sound:JP1K_575_bikkuri_word.mp3],[sound:JP1K_575_bikkuri_sentence.mp3],
576,お母さん,お 母[かあ]さん,mother,昨日、お母さんと話をした,昨日[きのう]、お 母[かあ]さんと 話[はなし]をした,I spoke to my mother yesterday.,TRUE,FALSE,[sound:JP1K_576_okaasan_word.mp3],[sound:JP1K_576_okaasan_sentence.mp3],
577,おる,おる,to exist (living things) {formal},母は今、家におりません,母[はは]は 今[いま]、 家[いえ]におりません,My mother's not at home right now.,,FALSE,[sound:JP1K_577_oru_word.mp3],[sound:JP1K_577_oru_sentence.mp3],
578,喋る,喋[しゃべ]る,"to chat, to talk",いつも彼女と喋ってるよね,いつも 彼女[かのじょ]と 喋[しゃべ]ってるよね,You're always talking to her.,TRUE,FALSE,[sound:JP1K_578_shaberu_word.mp3],[sound:JP1K_578_shaberu_sentence.mp3],
579,構う,構[かま]う,to be concerned about,彼女が他の男と遊んでいても僕は構わない,彼女[かのじょ]が 他[ほか]の 男[おとこ]と 遊[あそ]んでいても 僕[ぼく]は 構[かま]わない,I don't care if she's playing with other men.,TRUE,FALSE,[sound:JP1K_579_kamau_word.mp3],[sound:JP1K_579_kamau_sentence.mp3],
580,詰まる,詰[つ]まる,to be packed (with),トイレが詰まってしまった,トイレが 詰[つ]まってしまった,The toilet's clogged.,TRUE,FALSE,[sound:JP1K_580_tsumaru_word.mp3],[sound:JP1K_580_tsumaru_sentence.mp3],
581,仲,仲[なか],relationship,彼と仲がいいの？,彼[かれ]と 仲[なか]がいいの？,Are you close with him?,TRUE,FALSE,[sound:JP1K_581_naka2_word.mp3],[sound:JP1K_581_naka2_sentence.mp3],
582,暇,暇[ひま],free-time,暇だから出掛けよう,暇[ひま]だから 出掛[でか]けよう,I'm not busy. Let's go out.,TRUE,FALSE,[sound:JP1K_582_hima_word.mp3],[sound:JP1K_582_hima_sentence.mp3],
583,腹,腹[はら],"abdomen, stomach",腹が減って動けない,腹[はら]が 減[へ]って 動[うご]けない,I'm hungry. I can't move.,TRUE,FALSE,[sound:JP1K_583_hara_word.mp3],[sound:JP1K_583_hara_sentence.mp3],
584,どの,どの,which,どのかばんが欲しい？,どのかばんが 欲[ほ]しい？,Which bag do you want?,,FALSE,[sound:JP1K_584_dono_word.mp3],[sound:JP1K_584_dono_sentence.mp3],
585,参る,参[まい]る,"to go, to come, to call",はい、次へ参りましょう,はい、 次[つぎ]へ 参[まい]りましょう,"Okay, let's move on.",TRUE,FALSE,[sound:JP1K_585_mairu_word.mp3],[sound:JP1K_585_mairu_sentence.mp3],
586,苦手,苦手[にがて],poor (at),料理は苦手なんだよね,料理[りょうり]は 苦手[にがて]なんだよね,I'm not much of a cook.,TRUE,TRUE,[sound:JP1K_586_nigate_word.mp3],[sound:JP1K_586_nigate_sentence.mp3],
587,揃う,揃[そろ]う,"to be complete, to be satisfied (of conditions)",家族が全員揃って食事をする,家族[かぞく]が 全員[ぜんいん] 揃[そろ]って 食事[しょくじ]をする,The whole family's here for a meal.,TRUE,FALSE,[sound:JP1K_587_sorou_word.mp3],[sound:JP1K_587_sorou_sentence.mp3],
588,さて,さて,"well, now then",さて、ご飯にしましょうか,さて、ご 飯[はん]にしましょうか,"Well, let's get you a meal.",,FALSE,[sound:JP1K_588_sate_word.mp3],[sound:JP1K_588_sate_sentence.mp3],
589,大会,大会[たいかい],tournament,大会で負けてとても悔しい,大会[たいかい]で 負[ま]けてとても 悔[くや]しい,I'm so sorry we lost the tournament.,TRUE,TRUE,[sound:JP1K_589_taikai_word.mp3],[sound:JP1K_589_taikai_sentence.mp3],
590,悔しい,悔[くや]しい,"frustrating, regrettable",大会で負けて悔しい,大会[たいかい]で 負[ま]けて 悔[くや]しい,It's frustrating that we lost the tournament.,TRUE,TRUE,[sound:JP1K_590_kuyashii_word.mp3],[sound:JP1K_590_kuyashii_sentence.mp3],
591,腕,腕[うで],arm,腕の力が強くなる,腕[うで]の 力[ちから]が 強[つよ]くなる,My arms got stronger.,TRUE,FALSE,[sound:JP1K_591_ude_word.mp3],[sound:JP1K_591_ude_sentence.mp3],
592,悩む,悩[なや]む,"to be worried, to be troubled",大学を辞めるかどうか悩んでいる,大学[だいがく]を 辞[や]めるかどうか 悩[なや]んでいる,I'm stressing over whether or not to quit college.,TRUE,TRUE,[sound:JP1K_592_nayamu_word.mp3],[sound:JP1K_592_nayamu_sentence.mp3],
593,迷う,迷[まよ]う,to get lost​,帰る途中で道に迷った,帰[かえ]る 途中[とちゅう]で 道[みち]に 迷[まよ]った,I got lost on the way home.,TRUE,TRUE,[sound:JP1K_593_mayou_word.mp3],[sound:JP1K_593_mayou_sentence.mp3],
594,行動,行動[こうどう],"action, conduct",勝手な行動を取る,勝手[かって]な 行動[こうどう]を 取[と]る,He's going off on his own.,TRUE,TRUE,[sound:JP1K_594_koudou_word.mp3],[sound:JP1K_594_koudou_sentence.mp3],
595,学年,学年[がくねん],year/grade in school,私は学年で一番背が高い,私[わたし]は 学年[がくねん]で 一番[いちばん] 背[せ]が 高[たか]い,I am the tallest person in my grade.,TRUE,FALSE,[sound:JP1K_595_gakunen_word.mp3],[sound:JP1K_595_gakunen_sentence.mp3],
596,狙う,狙[ねら]う,to aim at,学年1位を狙っている,学年[がくねん] 1[いち] 位[い]を 狙[ねら]っている,He wants to be top of his grade level (class).,TRUE,TRUE,[sound:JP1K_596_nerau_word.mp3],[sound:JP1K_596_nerau_sentence.mp3],
597,入学,入学[にゅうがく],entry to school or university,妹は九月にアメリカの大学に入学した,妹[いもうと]は 九月[くがつ]にアメリカの 大学[だいがく]に 入学[にゅうがく]した,My younger sister got into an American college in September.,TRUE,FALSE,[sound:JP1K_597_nyuugaku_word.mp3],[sound:JP1K_597_nyuugaku_sentence.mp3],
598,希望,希望[きぼう],"hope, wish, aspiration",希望の大学に入学する,希望[きぼう]の 大学[だいがく]に 入学[にゅうがく]する,I will attend the university of my dreams.,TRUE,TRUE,[sound:JP1K_598_kibou_word.mp3],[sound:JP1K_598_kibou_sentence.mp3],
599,熱い,熱[あつ]い,hot (to touch),スープは熱くてまだ食べられない,スープは 熱[あつ]くてまだ 食[た]べられない,The soup's too hot to eat yet.,TRUE,TRUE,[sound:JP1K_599_atsui2_word.mp3],[sound:JP1K_599_atsui2_sentence.mp3],
600,下がる,下[さ]がる,to go down,やっと熱が下がった,やっと 熱[ねつ]が 下[さ]がった,My fever finally broke.,TRUE,FALSE,[sound:JP1K_600_sagaru_word.mp3],[sound:JP1K_600_sagaru_sentence.mp3],
601,お礼,お 礼[れい],"thanks, gratitude​",お礼の手紙を書いた,お 礼[れい]の 手紙[てがみ]を 書[か]いた,I wrote a thank-you note.,TRUE,FALSE,[sound:JP1K_601_orei_word.mp3],[sound:JP1K_601_orei_sentence.mp3],
602,素直,素直[すなお],"honest, frank",ありがとうございます、と僕は彼に素直に礼を言った,ありがとうございます、と 僕[ぼく]は 彼[かれ]に 素直[すなお]に 礼[れい]を 言[い]った,I thanked him honestly.,TRUE,TRUE,[sound:JP1K_602_sunao_word.mp3],[sound:JP1K_602_sunao_sentence.mp3],
603,直る,直[なお]る,to be fixed,パソコンが壊れてたけど急に直った！,パソコンが 壊[こわ]れてたけど 急[きゅう]に 直[なお]った！,"My computer was broken, and then suddenly it was fixed!",TRUE,FALSE,[sound:JP1K_603_naoru_word.mp3],[sound:JP1K_603_naoru_sentence.mp3],
604,嫌う,嫌[きら]う,to hate,彼はみんなから嫌われている,彼[かれ]はみんなから 嫌[きら]われている,He's hated by everyone.,TRUE,TRUE,[sound:JP1K_604_kirau_word.mp3],[sound:JP1K_604_kirau_sentence.mp3],
605,機会,機会[きかい],opportunity,また会う機会があるといいな,また 会[あ]う 機会[きかい]があるといいな,I hope we get a opportunity to meet again.,TRUE,TRUE,[sound:JP1K_605_kikai_word.mp3],[sound:JP1K_605_kikai_sentence.mp3],
606,まくる,まくる,to roll up (sleeves)​,ズボンのすそをまくってください,ズボンのすそをまくってください,Please pull up your pants.,,FALSE,[sound:JP1K_606_makuru_word.mp3],[sound:JP1K_606_makuru_sentence.mp3],
607,叱る,叱[しか]る,to scold,子供の頃は親に叱られてばかりいた,子供[こども]の 頃[ころ]は 親[おや]に 叱[しか]られてばかりいた,My parents often scolded me when I was a child.,TRUE,FALSE,[sound:JP1K_607_shikaru_word.mp3],[sound:JP1K_607_shikaru_sentence.mp3],
608,散々,散々[さんざん],"severely, harshly",その子は父親に散々叱られた,その 子[こ]は 父親[ちちおや]に 散々[さんざん] 叱[しか]られた,The child was harshly scolded by his/her father.,TRUE,FALSE,[sound:JP1K_608_sanzan_word.mp3],[sound:JP1K_608_sanzan_sentence.mp3],
609,日々,日々[ひび],"daily, day after day",毎日つまらない日々を過ごす,毎日[まいにち]つまらない 日々[ひび]を 過[す]ごす,I spend my days in boredom.,TRUE,FALSE,[sound:JP1K_609_hibi_word.mp3],[sound:JP1K_609_hibi_sentence.mp3],
610,格好,格好[かっこう],appearance; outfit,彼は変な格好をしている,彼[かれ]は 変[へん]な 格好[かっこう]をしている,He's wearing a weird outfit.,TRUE,TRUE,[sound:JP1K_610_kakkou_word.mp3],[sound:JP1K_610_kakkou_sentence.mp3],
611,めっちゃ,めっちゃ,"excessive, extreme",彼はめっちゃかっこいい,彼[かれ]はめっちゃかっこいい,He's so cool.,,FALSE,[sound:JP1K_611_meccha_word.mp3],[sound:JP1K_611_meccha_sentence.mp3],
612,大人しい,大人[おとな]しい,"docile, quiet​",この子はとても大人しい,この 子[こ]はとても 大人[おとな]しい,He's/She's a very quiet child.,TRUE,FALSE,[sound:JP1K_612_otonashii_word.mp3],[sound:JP1K_612_otonashii_sentence.mp3],
613,拾う,拾[ひろ]う,to pick up,道でゴミを拾って捨てた,道[みち]でゴミを 拾[ひろ]って 捨[す]てた,I picked up trash on the street and threw it away.,TRUE,TRUE,[sound:JP1K_613_hirou_word.mp3],[sound:JP1K_613_hirou_sentence.mp3],
614,計画,計画[けいかく],plan,私は家族と旅行の計画を立てた,私[わたし]は 家族[かぞく]と 旅行[りょこう]の 計画[けいかく]を 立[た]てた,I constructed a trip plan with my family.,TRUE,FALSE,[sound:JP1K_614_keikaku_word.mp3],[sound:JP1K_614_keikaku_sentence.mp3],
615,止める,止[と]める,to stop,車を止めて,車[くるま]を 止[と]めて,Stop the car.,TRUE,FALSE,[sound:JP1K_615_tomeru_word.mp3],[sound:JP1K_615_tomeru_sentence.mp3],
616,健康,健康[けんこう],health,健康のためにたばこをやめた,健康[けんこう]のためにたばこをやめた,I quit smoking for my health.,TRUE,FALSE,[sound:JP1K_616_kenkou_word.mp3],[sound:JP1K_616_kenkou_sentence.mp3],
617,やめる,やめる,to quit,健康のためにタバコをやめた,健康[けんこう]のためにタバコをやめた,I quit smoking for the sake of my health.,,TRUE,[sound:JP1K_617_yameru2_word.mp3],[sound:JP1K_617_yameru2_sentence.mp3],
618,遅刻,遅刻[ちこく],late,私は昨日学校に遅刻した,私[わたし]は 昨日[きのう] 学校[がっこう]に 遅刻[ちこく]した,I was late to school yesterday.,TRUE,TRUE,[sound:JP1K_618_chikoku_word.mp3],[sound:JP1K_618_chikoku_sentence.mp3],
619,漫画,漫画[まんが],comic,僕は日本の漫画をよく読む,僕[ぼく]は 日本[にほん]の 漫画[まんが]をよく 読[よ]む,I often read Japanese comics.,TRUE,TRUE,[sound:JP1K_619_manga_word.mp3],[sound:JP1K_619_manga_sentence.mp3],
620,後悔,後悔[こうかい],regret,食べ過ぎて後悔した,食[た]べ 過[す]ぎて 後悔[こうかい]した,I regretted eating so much.,TRUE,TRUE,[sound:JP1K_620_koukai_word.mp3],[sound:JP1K_620_koukai_sentence.mp3],
621,上司,上司[じょうし],"(one's) superior, (one's) boss",上司と仕事をするのは楽しい,上司[じょうし]と 仕事[しごと]をするのは 楽[たの]しい,Working with my boss is fun.,TRUE,FALSE,[sound:JP1K_621_joushi_word.mp3],[sound:JP1K_621_joushi_sentence.mp3],
622,めちゃくちゃ,めちゃくちゃ,"incredibly, really",このアニメはめちゃくちゃ面白い,このアニメはめちゃくちゃ 面白[おもしろ]い,This anime is super interesting.,,TRUE,[sound:JP1K_622_mechakucha_word.mp3],[sound:JP1K_622_mechakucha_sentence.mp3],
623,靴下,靴下[くつした],socks,寒いから靴下を履いた,寒[さむ]いから 靴下[くつした]を 履[は]いた,I wore socks because it was cold.,TRUE,FALSE,[sound:JP1K_623_kutsushita_word.mp3],[sound:JP1K_623_kutsushita_sentence.mp3],
624,紙,紙[かみ],paper,はさみで紙を切る,はさみで 紙[かみ]を 切[き]る,I will cut the paper with scissors.,TRUE,FALSE,[sound:JP1K_624_kami2_word.mp3],[sound:JP1K_624_kami2_sentence.mp3],
625,方向,方向[ほうこう],direction,駅はこっちの方向にある,駅[えき]はこっちの 方向[ほうこう]にある,The train station is in this direction.,TRUE,TRUE,[sound:JP1K_625_houkou_word.mp3],[sound:JP1K_625_houkou_sentence.mp3],
626,磨く,磨[みが]く,to polish,毎日歯ブラシで歯を磨く,毎日[まいにち] 歯[は]ブラシで 歯[は]を 磨[みが]く,I brush my teeth with a toothbrush daily.,TRUE,FALSE,[sound:JP1K_626_migaku_word.mp3],[sound:JP1K_626_migaku_sentence.mp3],
627,床,床[ゆか],floor,床をきれいに磨いた,床[ゆか]をきれいに 磨[みが]いた,I polished the floor to make it clean.,TRUE,FALSE,[sound:JP1K_627_yuka_word.mp3],[sound:JP1K_627_yuka_sentence.mp3],
628,夕方,夕方[ゆうがた],"evening, dusk​",夕方までに家に帰ろう,夕方[ゆうがた]までに 家[いえ]に 帰[かえ]ろう,Let's head home by the time dusk sets in.,TRUE,FALSE,[sound:JP1K_628_yuugata_word.mp3],[sound:JP1K_628_yuugata_sentence.mp3],
629,煙,煙[けむり],smoke,白い煙が上がっている,白[しろ]い 煙[けむり]が 上[あ]がっている,White smoke is rising.,TRUE,FALSE,[sound:JP1K_629_kemuri_word.mp3],[sound:JP1K_629_kemuri_sentence.mp3],
630,釣り,釣[つ]り,fishing,私のお父さんは毎週釣りに出掛ける,私[わたし]のお 父[とう]さんは 毎週[まいしゅう] 釣[つ]りに 出掛[でか]ける,My father goes fishing every week.,TRUE,FALSE,[sound:JP1K_630_tsuri_word.mp3],[sound:JP1K_630_tsuri_sentence.mp3],
631,趣味,趣味[しゅみ],hobby,私の趣味は釣りだ,私[わたし]の 趣味[しゅみ]は 釣[つ]りだ,My hobby is fishing.,TRUE,TRUE,[sound:JP1K_631_shumi_word.mp3],[sound:JP1K_631_shumi_sentence.mp3],
632,集める,集[あつ]める,to collect,私の趣味はペンを集めることだ,私[わたし]の 趣味[しゅみ]はペンを 集[あつ]めることだ,My hobby is collecting pens.,TRUE,TRUE,[sound:JP1K_632_atsumeru_word.mp3],[sound:JP1K_632_atsumeru_sentence.mp3],
633,瞬間,瞬間[しゅんかん],"moment, second",その瞬間、信じられないことが起こった,その 瞬間[しゅんかん]、 信[しん]じられないことが 起[お]こった,"In that moment, something unbelievable happened.",TRUE,TRUE,[sound:JP1K_633_shunkan_word.mp3],[sound:JP1K_633_shunkan_sentence.mp3],
634,試す,試[ため]す,to try,機会があれば、試してみたい,機会[きかい]があれば、 試[ため]してみたい,"If there's an opportunity, I want to try.",TRUE,TRUE,[sound:JP1K_634_tamesu_word.mp3],[sound:JP1K_634_tamesu_sentence.mp3],
635,結ぶ,結[むす]ぶ,"to tie, to bind",長い髪を後ろで結んでいる,長[なが]い 髪[かみ]を 後[うし]ろで 結[むす]んでいる,My long hair is tied up behind my head.,TRUE,FALSE,[sound:JP1K_635_musubu_word.mp3],[sound:JP1K_635_musubu_sentence.mp3],
