word-kanji,word-kana,meaning,grammar,sentence-1-kanji,sentence-1-kana,sentence-1-meaning,sentence-2-kanji,sentence-2-kana,sentence-2-meaning,audio-word,audio-sentence-1,audio-sentence-2

"人気","人気","にんき","popularity","Noun","このバンドはとても人気があるよ。","この バンド は とても にんき が ある よ。","That band is very popular.","あの店は若い人たちに人気です。","あの みせ は わかい ひと たち に にんき です。","That shop is popular among young people.","[sound:C1K-P06-280.mp3]","[sound:C1K-P06-281.mp3]","[sound:C1K-P06-282.mp3]"
"兄さん","兄さん","にいさん","(one's own) older brother (polite)","Noun","兄さん、おめでとう。","にいさん、おめでとう。","Congratulations, big brother.","兄さん、友達から電話だよ。","にいさん、ともだち から でんわ だ よ。","Big brother, you've got a phone call from your friend.","[sound:C1K-P06-283.mp3]","[sound:C1K-P06-284.mp3]","[sound:C1K-P06-285.mp3]"
"姉さん","姉さん","ねえさん","(one's own) older sister (polite)","Noun","姉さん、ごめんね。","ねえさん、ごめん ね。","I'm sorry sis.","今日は姉さんが朝ごはんを作った。","きょう は ねえさん が あさ ごはん を つくった。","Today, my older sister made a breakfast.","[sound:C1K-P06-286.mp3]","[sound:C1K-P06-287.mp3]","[sound:C1K-P06-288.mp3]"
"平成","平成","へいせい","Heisei era","Noun","彼女は平成3年生まれです。","かのじょ は へいせい 3 ねん うまれ です。","She was born in Heisei Year 3 (1991).","平成は1989年1月8日に始まった。","へいせい は 1989 ねん いち がつ ようか に はじまった。","Heisei started on January 8, 1989.","[sound:C1K-P06-289.mp3]","[sound:C1K-P06-290.mp3]","[sound:C1K-P06-291.mp3]"
"毎月","毎月","まいつき","every month","Noun","私は毎月貯金をしています。","わたし は まいつき ちょきん を して います。","I save money every month.","私は毎月出張があります。","わたし は まいつき しゅっちょう が あります。","I go on a business trip every month.","[sound:C1K-P06-292.mp3]","[sound:C1K-P06-293.mp3]","[sound:C1K-P06-294.mp3]"
"半日","半日","はんにち","half a day","Noun","今日は半日だけ仕事だ。","きょう は はんにち だけ しごと だ。","I'm working only a half-day today.","パソコンを直すのに半日かかりました。","パソコン を なおす の に はんにち かかりました。","It took me half a day to fix my personal computer.","[sound:C1K-P06-295.mp3]","[sound:C1K-P06-296.mp3]","[sound:C1K-P06-297.mp3]"
"半月","半月","はんつき","half a month","Noun","半月前に日本に来ました。","はんつき まえ に にほん に きました。","I came to Japan half a month ago.","私のお祖母ちゃんは半月に一度お医者さんに行きます。","わたし の おばあちゃん は はんつき に いち ど おいしゃさん に いきます。","My grandmother goes to a doctor once in half a month.","[sound:C1K-P06-298.mp3]","[sound:C1K-P06-299.mp3]","[sound:C1K-P06-300.mp3]"
"なるほど","なるほど","なるほど","I see, now I understand","Adverb","なるほど、よく分かりました。","なるほど、よく わかりました。","I see--now I understand well.","なるほど、これなら簡単です。","なるほど、これ なら かんたん です。","I see. It's easier this way.","[sound:C1K-P07-001.mp3]","[sound:C1K-P07-002.mp3]","[sound:C1K-P07-003.mp3]"
"つまり","つまり","つまり","in short, that is to say","Adverb","つまり、あなたは何も知らないのですね。","つまり、あなた は なに も しらない の です ね。","So, in short, you don't know anything.","つまり、あなたは今の仕事が好きじゃないんですね。","つまり、あなた は いま の しごと が すき じゃ ない ん です ね。","In short, you don't like your current job, right?","[sound:C1K-P07-004.mp3]","[sound:C1K-P07-005.mp3]","[sound:C1K-P07-006.mp3]"
"そのまま","そのまま","そのまま","as it is, just like that","Adverb","そのままお待ちください。","そのまま おまち ください。","Please hold on.","これはそのまま食べられます。","これ は そのまま たべられます。","You can eat this as it is.","[sound:C1K-P07-007.mp3]","[sound:C1K-P07-008.mp3]","[sound:C1K-P07-009.mp3]"
"はっきり","はっきり","はっきり","clearly","Adverb","今日は山がはっきり見える。","きょう は やま が はっきり みえる。","You can see the mountains clearly today.","あの人はいつも自分の意見をはっきり言う。","あの ひと は いつも じぶん の いけん を はっきり いう。","That person always expresses his opinions clearly.","[sound:C1K-P07-010.mp3]","[sound:C1K-P07-011.mp3]","[sound:C1K-P07-012.mp3]"
"大変","大変","たいへん","awful, hard","Adjectival Noun","大変なことが起こりました。","たいへんな こと が おこりました。","A terrible thing happened.","毎日勉強が大変です。","まいにち べんきょう が たいへん です。","My studies are a lot of work every day.","[sound:C1K-P07-013.mp3]","[sound:C1K-P07-014.mp3]","[sound:C1K-P07-015.mp3]"
"簡単","簡単","かんたん","simple, easy","Adjectival Noun","この料理はとても簡単です。","この りょうり は とても かんたん です。","This dish is very easy to make.","このゲームのルールは簡単です。","この ゲーム の ルール は かんたん です。","The rules of this game are easy.","[sound:C1K-P07-016.mp3]","[sound:C1K-P07-017.mp3]","[sound:C1K-P07-018.mp3]"
"似ている","似ている","にている","look like, resemble","Verb","私は母に似ています。","わたし は はは に にて います。","I resemble my mother.","彼はお兄さんによく似ている。","かれ は おにいさん に よく にて いる。","He looks a lot like his older brother.","[sound:C1K-P07-019.mp3]","[sound:C1K-P07-020.mp3]","[sound:C1K-P07-021.mp3]"
"驚く","驚く","おどろく","be surprised, be startled","Verb","彼は血を見て驚いた。","かれ は ち を みて おどろいた。","He was surprised when he saw the blood.","風の強さに驚きました。","かぜ の つよさ に おどろきました。","I was surprised by the strength of the wind.","[sound:C1K-P07-022.mp3]","[sound:C1K-P07-023.mp3]","[sound:C1K-P07-024.mp3]"
"嫌","嫌","いや","dislike, don't like","Adjectival Noun","私は待つのが嫌だ。","わたし は まつ の が いや だ。","I don't like to wait.","彼は嫌な男だ。","かれ は いやな おとこ だ。","He is an unlikable man.","[sound:C1K-P07-025.mp3]","[sound:C1K-P07-026.mp3]","[sound:C1K-P07-027.mp3]"
"喧嘩","喧嘩","けんか","fight, argument","Verbal Noun","喧嘩はやめて。","けんか は やめて。","Stop fighting.","妹とひどい喧嘩をした。","いもうと と ひどい けんか を した。","I had an awful fight with my little sister.","[sound:C1K-P07-028.mp3]","[sound:C1K-P07-029.mp3]","[sound:C1K-P07-030.mp3]"
"遅れる","遅れる","おくれる","be late","Verb","今朝彼女は学校に遅れました。","けさ かのじょ は がっこう に おくれました。","She was late for school this morning.","飛行機が1時間以上遅れた。","ひこうき が 1 じかん いじょう おくれた。","The plane arrived over an hour late.","[sound:C1K-P07-031.mp3]","[sound:C1K-P07-032.mp3]","[sound:C1K-P07-033.mp3]"
"にんじん","にんじん","にんじん","carrot","Noun","私はにんじんが嫌いだ。","わたし は にんじん が きらい だ。","I hate carrots.","スーパーマーケットでにんじんを買った。","スーパーマーケット で にんじん を かった 。","I bought carrots at the supermarket.","[sound:C1K-P07-034.mp3]","[sound:C1K-P07-035.mp3]","[sound:C1K-P07-036.mp3]"
"ジャガイモ","ジャガイモ","ジャガイモ","potato","Noun","ポテトサラダを作るから、ジャガイモを買ってきて。","ポテト サラダ を つくる から ジャガイモ を かって きて。","I'm going to make a potato salad, so go and buy some potatoes.","私はカレーにジャガイモを入れません。","わたし は カレー に ジャガイモ を いれません。","I don't put potatoes in curry.","[sound:C1K-P07-037.mp3]","[sound:C1K-P07-038.mp3]","[sound:C1K-P07-039.mp3]"
"ナス","ナス","ナス","eggplant","Noun","夕飯にナスの天ぷらを食べました。","ゆうはん に ナス の てんぷら を たべました。","I ate eggplant tempura for dinner.","私はナスとひき肉のカレーが大好きだ。","わたし は ナス と ひきにく の カレー が だいすき だ。","I love curry with eggplants and ground meat.","[sound:C1K-P07-040.mp3]","[sound:C1K-P07-041.mp3]","[sound:C1K-P07-042.mp3]"
"やかん","やかん","やかん","kettle","Noun","やかんでお湯を沸かしました。","やかん で おゆ を わかしました。","I boiled some water in the kettle.","やかんに水を入れてください。","やかん に みず を いれて ください。","Please put water in the kettle.","[sound:C1K-P07-043.mp3]","[sound:C1K-P07-044.mp3]","[sound:C1K-P07-045.mp3]"
"話し合う","話し合う","はなしあう","discuss, talk over","Verb","私たちはよく話し合いました。","わたし たち は よく はなしあいました。","We often talked to each other.","今日はこれらの問題について話し合います。","きょう は これら の もんだい について はなしあいます。","We will discuss these issues today.","[sound:C1K-P07-046.mp3]","[sound:C1K-P07-047.mp3]","[sound:C1K-P07-048.mp3]"
"残す","残す","のこす","leave, leave undone","Verb","彼女はメッセージを残しました。","かのじょ は メッセージ を のこしました。","She left a message.","彼は家族を残してアメリカに行った。","かれ は かぞく を のこして アメリカ に いった。","He left his family behind and went to America.","[sound:C1K-P07-049.mp3]","[sound:C1K-P07-050.mp3]","[sound:C1K-P07-051.mp3]"
"ごちそうする","ごちそうする","ごちそうする","treat, host (a meal)","Verb","今日の夕食は私がごちそうします。","きょう の ゆうしょく は わたし が ごちそう します 。","I'll treat you to dinner tonight.","友達が昼ご飯をごちそうしてくれた。","ともだち が ひる ごはん を ごちそう して くれた。","My friend treated me to lunch.","[sound:C1K-P07-052.mp3]","[sound:C1K-P07-053.mp3]","[sound:C1K-P07-054.mp3]"
"合う","合う","あう","fit, match","Verb","この靴は私の足に合っている。","この くつ は わたし の あし に あって いる。","These shoes fit me.","焼き鳥はビールに合うな。","やきとり は ビール に あう な。","Yakitori goes well with beer.","[sound:C1K-P07-055.mp3]","[sound:C1K-P07-056.mp3]","[sound:C1K-P07-057.mp3]"
"当たる","当たる","あたる","(go straight and) hit, strike","Verb","ボールが彼の頭に当たった。","ボール が かれ の あたま に あたった。","The ball went straight to him and hit him on the head.","後ろの人のかばんが私の足に当たっている。","うしろ の ひと の かばん が わたし の あし に あたって いる。","The bag of the person behind me is hitting my leg.","[sound:C1K-P07-058.mp3]","[sound:C1K-P07-059.mp3]","[sound:C1K-P07-060.mp3]"
"集まる","集まる","あつまる","gather, be collected","Verb","駅前に人が集まっています。","えき まえ に ひと が あつまって います。","There are people gathering in front of the station.","先生の周りに集まってください。","せんせい の まわり に あつまって ください。","Gather around the teacher.","[sound:C1K-P07-061.mp3]","[sound:C1K-P07-062.mp3]","[sound:C1K-P07-063.mp3]"
"場所","場所","ばしょ","place, space","Noun","会社の場所を教えてください。","かいしゃ の ばしょ を おしえて ください。","Please tell me where the office is.","ピクニックにいい場所を知っていますか。","ピクニック に いい ばしょ を しって います か。","Do you know a good place for a picnic?","[sound:C1K-P07-064.mp3]","[sound:C1K-P07-065.mp3]","[sound:C1K-P07-066.mp3]"
"海","海","うみ","sea, ocean","Noun","海は広くて大きい。","うみ は ひろくて おおきい。","The sea is vast and wide.","ここの海はとても青い。","ここ の うみ は とても あおい。","The sea here is very blue.","[sound:C1K-P07-067.mp3]","[sound:C1K-P07-068.mp3]","[sound:C1K-P07-069.mp3]"
"少年","少年","しょうねん","boy (between 7 and 18 years old)","Noun","少年たちがサッカーをしている。","しょうねん たち が サッカー を して いる。","The boys are playing soccer.","私はあの少年たちを助けたい。","わたし は あの しょうねん たち を たすけたい。","I want to help those boys.","[sound:C1K-P07-070.mp3]","[sound:C1K-P07-071.mp3]","[sound:C1K-P07-072.mp3]"
"孫","孫","まご","grandchild","Noun","昨日、孫が生まれました。","きのう、まご が うまれました。","My grandchild was born yesterday.","彼には孫が8人いる。","かれ に は まご が 8 にん いる。","He has eight grandchildren.","[sound:C1K-P07-073.mp3]","[sound:C1K-P07-074.mp3]","[sound:C1K-P07-075.mp3]"
"生徒","生徒","せいと","pupil, student","Noun","このクラスの生徒は30人です。","この クラス の せいと は 30 にん です。","There are 30 students in this class.","この学校では一人一人の生徒を大切にしています。","この がっこう で は ひとり ひとり の せいと を たいせつ に して います。","Each individual student is valued in this school.","[sound:C1K-P07-076.mp3]","[sound:C1K-P07-077.mp3]","[sound:C1K-P07-078.mp3]"
"高校","高校","こうこう","high school (for short)","Noun","妹は高校に通っています。","いもうと は こうこう に かよって います。","My little sister goes to high school.","彼は高校教師だ。","かれ は こうこう きょうし だ。","He's a high school teacher.","[sound:C1K-P07-079.mp3]","[sound:C1K-P07-080.mp3]","[sound:C1K-P07-081.mp3]"
"年上","年上","としうえ","older, senior","Noun","彼は私より年上です。","かれ は わたし より としうえ です。","He's older than me.","彼は年上の女の人が好きだ。","かれ は としうえ の おんな の ひと が すき だ。","He likes women who are older than him.","[sound:C1K-P07-082.mp3]","[sound:C1K-P07-083.mp3]","[sound:C1K-P07-084.mp3]"
"卒業","卒業","そつぎょう","graduation","Verbal Noun","私は去年、大学を卒業した。","わたし は きょねん、だいがく を そつぎょう した。","I graduated from university last year.","姉は大学を卒業して、アメリカで働いています。","あね は だいがく を そつぎょう して、アメリカ で はたらいて います。","My older sister graduated from university and is working in the States.","[sound:C1K-P07-085.mp3]","[sound:C1K-P07-086.mp3]","[sound:C1K-P07-087.mp3]"
"運動","運動","うんどう","movement, exercise","Verbal Noun","彼はもっと運動した方がいい。","かれ は もっと うんどう した ほう が いい。","He should exercise more.","私はもっと運動が必要だ。","わたし は もっと うんどう が ひつよう だ。","I need more exercise.","[sound:C1K-P07-088.mp3]","[sound:C1K-P07-089.mp3]","[sound:C1K-P07-090.mp3]"
"選手","選手","せんしゅ","athlete, (sports) player","Noun","彼はプロのサッカー選手だ。","かれ は プロ の サッカー せんしゅ だ。","He's a professional soccer player.","彼らはバスケットの選手です。","かれら は バスケット の せんしゅ です。","They're basketball players.","[sound:C1K-P07-091.mp3]","[sound:C1K-P07-092.mp3]","[sound:C1K-P07-093.mp3]"
"映画","映画","えいが","movie","Noun","彼はよく映画を見ます。","かれ は よく えいが を みます。","He watches movies a lot.","仕事のあと、映画を見た。","しごと の あと、 えいが を みた。","I saw a movie after work.","[sound:C1K-P07-094.mp3]","[sound:C1K-P07-095.mp3]","[sound:C1K-P07-096.mp3]"
"英語","英語","えいご","English","Noun","あなたは英語が話せますか。","あなた は えいご が はなせます か。","Can you speak English?","彼はかなり英語が上手です。","かれ は かなり えいご が じょうず です。","He's pretty good at English.","[sound:C1K-P07-097.mp3]","[sound:C1K-P07-098.mp3]","[sound:C1K-P07-099.mp3]"
"手紙","手紙","てがみ","letter","Noun","友人から手紙をもらいました。","ゆうじん から てがみ を もらいました。","I got a letter from my friend.","彼に手紙を書きました。","かれ に てがみ を かきました。","I wrote him a letter.","[sound:C1K-P07-100.mp3]","[sound:C1K-P07-101.mp3]","[sound:C1K-P07-102.mp3]"
"動物","動物","どうぶつ","animal","Noun","私は動物が大好きです。","わたし は どうぶつ が だいすき です。","I love animals.","私はアフリカで動物をたくさん見ました。","わたし は アフリカ で どうぶつ を たくさん みました。","I saw many animals in Africa.","[sound:C1K-P07-103.mp3]","[sound:C1K-P07-104.mp3]","[sound:C1K-P07-105.mp3]"
"音","音","おと","sound, noise","Noun","雨の音が聞こえる。","あめ の おと が きこえる。","I can hear the sound of rain.","大きな音にびっくりしました。","おおきな おと に びっくり しました。","I was startled by a sudden noise.","[sound:C1K-P07-106.mp3]","[sound:C1K-P07-107.mp3]","[sound:C1K-P07-108.mp3]"
"海外","海外","かいがい","overseas, abroad","Noun","彼は海外での生活が長いです。","かれ は かいがい で の せいかつ が ながい です。","He's lived abroad for a long time.","私は毎年、海外旅行に行きます。","わたし は まいとし、かいがい りょこう に いきます。","I travel abroad every year.","[sound:C1K-P07-109.mp3]","[sound:C1K-P07-110.mp3]","[sound:C1K-P07-111.mp3]"
"外国人","外国人","がいこくじん","foreigner","Noun","日本に住む外国人が増えています。","にほん に すむ がいこく じん が ふえて います。","The number of foreigners living in Japan is increasing.","私はシェアハウスで外国人と住んでいます。","わたし は シェア ハウス で がいこく じん と すんで います。","I lived with foreigners in a shared house.","[sound:C1K-P07-112.mp3]","[sound:C1K-P07-113.mp3]","[sound:C1K-P07-114.mp3]"
"帰国","帰国","きこく","return to one's country","Verbal Noun","彼は帰国しました。","かれ は きこく しました。","He returned to his country.","帰国することに決めました。","きこく する こと に きめました。","I've decided to go back to my country.","[sound:C1K-P07-115.mp3]","[sound:C1K-P07-116.mp3]","[sound:C1K-P07-117.mp3]"
"彼ら","彼ら","かれら","they","Pronoun","彼らはバスケットの選手です。","かれら は バスケット の せんしゅ です。","They're basketball players.","彼らはよくテニスをしています。","かれら は よく テニス を して います。","They often play tennis.","[sound:C1K-P07-118.mp3]","[sound:C1K-P07-119.mp3]","[sound:C1K-P07-120.mp3]"
"機械","機械","きかい","machine","Noun","新しい機械が壊れた。","あたらしい きかい が こわれた。","The new machine broke.","この機械は何に使うんですか。","この きかい は なに に つかう ん です か。","What do you use this machine for?","[sound:C1K-P07-121.mp3]","[sound:C1K-P07-122.mp3]","[sound:C1K-P07-123.mp3]"
"基本","基本","きほん","basics","Noun","今、ジャズダンスの基本を習っています。","いま、ジャズ ダンス の きほん を ならって います。","We're learning the basics of jazz dance right now.","彼はサッカーの基本を知らない。","かれ は サッカー の きほん を しらない。","He doesn't know the basics of soccer.","[sound:C1K-P07-124.mp3]","[sound:C1K-P07-125.mp3]","[sound:C1K-P07-126.mp3]"
"今度","今度","こんど","this time, next time","Noun","今度はどこに行きたいですか。","こんど は どこ に いきたい です か。","Where do you want to go this time?","今度の休暇にフィリピンに行きます。","こんど の きゅうか に フィリピン に いきます。","I'm going to the Philippines for my next vacation.","[sound:C1K-P07-127.mp3]","[sound:C1K-P07-128.mp3]","[sound:C1K-P07-129.mp3]"
"最後","最後","さいご","last","Noun","今日が夏休み最後の日だ。","きょう が なつやすみ さいご の ひ だ。","Today's the last day of summer vacation.","あなたと会うのは今日が最後です。","あなた と あう の は きょう が さいご です。","Today is the last time I'll see you.","[sound:C1K-P07-130.mp3]","[sound:C1K-P07-131.mp3]","[sound:C1K-P07-132.mp3]"
"最初","最初","さいしょ","first, outset","Noun","5ページの最初を見てください。","5 ページ の さいしょ を みて ください。","Please look at the beginning of page 5.","彼女は最初は大人しかった。","かのじょ は さいしょ は おとなしかった。","She was quiet at first.","[sound:C1K-P07-133.mp3]","[sound:C1K-P07-134.mp3]","[sound:C1K-P07-135.mp3]"
"準備","準備","じゅんび","preparation, arrangement","Verbal Noun","明日の会議の準備をした。","あす の かいぎ の じゅんび を した。","I prepared for tomorrow's meeting.","先生が授業の準備をしています。","せんせい が じゅぎょう の じゅんび を して います。","The teacher is preparing for her class.","[sound:C1K-P07-136.mp3]","[sound:C1K-P07-137.mp3]","[sound:C1K-P07-138.mp3]"
"進む","進む","すすむ","advance, move forward","Verb","前に進んでください。","まえ に すすんで ください。","Please move forward.","会議の準備は進んでいますか。","かいぎ の じゅんび は すすんで います か。","Are you making progress on the preparation for the meeting?","[sound:C1K-P07-139.mp3]","[sound:C1K-P07-140.mp3]","[sound:C1K-P07-141.mp3]"
"直接","直接","ちょくせつ","directly","Adverb","彼に直接お願いしなさい。","かれ に ちょくせつ おねがい しなさい。","Ask him directly.","直接会って話したいです。","ちょくせつ あって はなしたい です。","I want to talk to you in person (directly).","[sound:C1K-P07-142.mp3]","[sound:C1K-P07-143.mp3]","[sound:C1K-P07-144.mp3]"
"特に","特に","とくに","specially, particularly","Adverb","特に質問はありません。","とくに しつもん は ありません。","I don't have any particular questions.","私は特にドイツのビールが好きです。","わたし は とくに ドイツ の ビール が すき です。","I particularly like German beer.","[sound:C1K-P07-145.mp3]","[sound:C1K-P07-146.mp3]","[sound:C1K-P07-147.mp3]"
"届く","届く","とどく","reach, be received","Verb","昨日、父から手紙が届いた。","きのう、ちち から てがみ が とどいた。","I got a letter from my father yesterday.","さっき郵便が届きました。","さっき ゆうびん が とどきました。","The mail has just arrived.","[sound:C1K-P07-148.mp3]","[sound:C1K-P07-149.mp3]","[sound:C1K-P07-150.mp3]"
"なぜ","なぜ","なぜ","why","Interrogative","なぜ来なかったの？","なぜ こなかった の？","Why didn't you come?","なぜ昨日、学校を休んだんですか。","なぜ きのう、がっこう を やすんだ ん です か。","Why were you absent from school yesterday?","[sound:C1K-P07-151.mp3]","[sound:C1K-P07-152.mp3]","[sound:C1K-P07-153.mp3]"
"並ぶ","並ぶ","ならぶ","line up, be parallel","Verb","ここに並んでください。","ここ に ならんで ください。","Please line up here.","テーブルの上にごちそうが並んでいる。","テーブル の うえ に ごちそう が ならんで いる 。","There are some delicious treats lined up on the table.","[sound:C1K-P07-154.mp3]","[sound:C1K-P07-155.mp3]","[sound:C1K-P07-156.mp3]"
"運ぶ","運ぶ","はこぶ","carry, transport","Verb","いすを2階に運んでください。","いす を 2 かい に はこんで ください。","Please carry the chair to the second floor.","ウェーターが水を運んできました。","ウェーター が みず を はこんで きました。","The waiter brought some water.","[sound:C1K-P07-157.mp3]","[sound:C1K-P07-158.mp3]","[sound:C1K-P07-159.mp3]"
"直す","直す","なおす","repair, fix","Verb","私がそれを直しました。","わたし が それ を なおしました。","I mended it.","私は自分でパソコンを直した。","わたし は じぶん で パソコン を なおした。","I fixed my computer myself.","[sound:C1K-P07-160.mp3]","[sound:C1K-P07-161.mp3]","[sound:C1K-P07-162.mp3]"
"反対","反対","はんたい","oppose, object","Verbal Noun","私は反対です。","わたし は はんたい です。","I'm against it.","両親が私の結婚に反対している。","りょうしん が わたし の けっこん に はんたい して いる。","My parents are against my marriage.","[sound:C1K-P07-163.mp3]","[sound:C1K-P07-164.mp3]","[sound:C1K-P07-165.mp3]"
"場合","場合","ばあい","situation, case","Noun","分からない場合は私に聞いてください。","わからない ばあい は わたし に きいて ください。","Please ask me if you don't understand.","雨の場合は、教室で授業をします。","あめ の ばあい は、きょうしつ で じゅぎょう を します。","In case of rain, we will have class in the classroom.","[sound:C1K-P07-166.mp3]","[sound:C1K-P07-167.mp3]","[sound:C1K-P07-168.mp3]"
"詳しい","詳しい","くわしい","detailed, have detailed knowledge","Adjective","もっと詳しく説明してください。","もっと くわしく せつめい して ください。","Please explain it in greater detail.","彼はコンピューターに詳しい。","かれ は コンピューター に くわしい。","He is very familiar with computer.","[sound:C1K-P07-169.mp3]","[sound:C1K-P07-170.mp3]","[sound:C1K-P07-171.mp3]"
"いたずら","いたずら","いたずら","mischief, prank","Verbal Noun","その子はいたずらが大好きだ。","その こ は いたずら が だいすき だ。","That kid loves playing tricks.","いたずらは止めなさい。","いたずら は やめなさい。","Stop playing pranks.","[sound:C1K-P07-172.mp3]","[sound:C1K-P07-173.mp3]","[sound:C1K-P07-174.mp3]"
"お祝い","お祝い","おいわい","celebration","Verbal Noun","彼の就職のお祝いをしよう。","かれ の しゅうしょく の おいわい を しよう。","Let's celebrate his new employment.","家族みんなで弟の卒業をお祝いしました。","かぞく みんな で おとうと の そつぎょう を おいわい しました。","My family celebrated my younger brother's graduation.","[sound:C1K-P07-175.mp3]","[sound:C1K-P07-176.mp3]","[sound:C1K-P07-177.mp3]"
"くし","くし","くし","comb","Noun","彼はくしで髪をとかした。","かれ は くし で かみ を とかした。","He combed his hair.","このくしはお祖母ちゃんからもらいました。","この くし は おばあちゃん から もらいました。","I got this comb from my grandmother.","[sound:C1K-P07-178.mp3]","[sound:C1K-P07-179.mp3]","[sound:C1K-P07-180.mp3]"
"こぼれる","こぼれる","こぼれる","spill, overflow","Verb","彼女の目から涙がこぼれた。","かのじょ の め から なみだ が こぼれた。","Tears rolled down from her eyes.","大変だ、バスタブからお湯がこぼれてる！","たいへん だ、バスタブ から おゆ が こぼれてる！","Oh no! The bathtub is overflowing with hot water.","[sound:C1K-P07-181.mp3]","[sound:C1K-P07-182.mp3]","[sound:C1K-P07-183.mp3]"
"伝える","伝える","つたえる","convey, transmit","Verb","みんなにこのことを伝えてください。","みんな に この こと を つたえて ください。","Please tell everyone about this matter.","お母さんによろしくお伝えください。","おかあさん に よろしく おつたえ ください。","Please say hello to your mother.","[sound:C1K-P07-184.mp3]","[sound:C1K-P07-185.mp3]","[sound:C1K-P07-186.mp3]"
"膝","膝","ひざ","knee","Noun","スキーで膝を怪我しました。","スキー で ひざ を けが しました 。","I injured my knee while skiing.","膝に痛みを感じます。","ひざ に いたみ を かんじます。","I feel a pain in my knee.","[sound:C1K-P07-187.mp3]","[sound:C1K-P07-188.mp3]","[sound:C1K-P07-189.mp3]"
"肘","肘","ひじ","elbow","Noun","彼は肘に怪我をした。","かれ は ひじ に けが を した。","He injured his elbow.","机に肘を付くのは止めなさい。","つくえ に ひじ を つく の は やめなさい。","Don't put your elbows on the desk.","[sound:C1K-P07-190.mp3]","[sound:C1K-P07-191.mp3]","[sound:C1K-P07-192.mp3]"
"枕","枕","まくら","pillow","Noun","私は低い枕が好きです。","わたし は ひくい まくら が すき です。","I like thin pillows.","この枕は低すぎる。","この まくら は ひく すぎる。","This pillow is too low.","[sound:C1K-P07-193.mp3]","[sound:C1K-P07-194.mp3]","[sound:C1K-P07-195.mp3]"
"建物","建物","たてもの","building, structure","Noun","これは日本一古い建物です。","これ は にほん いち ふるい たてもの です。","This is the oldest building in Japan.","あの大きい建物は何ですか。","あの おおきい たてもの は なん です か。","What's that big building?","[sound:C1K-P07-196.mp3]","[sound:C1K-P07-197.mp3]","[sound:C1K-P07-198.mp3]"
"道路","道路","どうろ","road","Noun","この道路は3年前にできました。","この どうろ は 3 ねん まえ に できました。","This road was completed three years ago.","道路で遊ばないでください。","どうろ で あそばないで ください。","Don't play on the road.","[sound:C1K-P07-199.mp3]","[sound:C1K-P07-200.mp3]","[sound:C1K-P07-201.mp3]"
"四つ角","四つ角","よつかど","intersection","Noun","あそこの四つ角を左に曲がってください。","あそこ の よつかど を ひだり に まがって ください。","Please turn left at that crossroad up there.","郵便局はあの四つ角にあります。","ゆうびんきょく は あの よつかど に あります。","The post office is located at that intersection.","[sound:C1K-P07-202.mp3]","[sound:C1K-P07-203.mp3]","[sound:C1K-P07-204.mp3]"
"曲がり角","曲がり角","まがりかど","corner (to turn)","Noun","ポストはそこの曲がり角にあります。","ポスト は そこ の まがりかど に あります。","There's a post box on that corner.","そこの曲がり角で事故があった。","そこ の まがりかど で じこ が あった。","There was an accident at the corner there.","[sound:C1K-P07-205.mp3]","[sound:C1K-P07-206.mp3]","[sound:C1K-P07-207.mp3]"
"警察","警察","けいさつ","police","Noun","警察を呼んでください。","けいさつ を よんで ください。","Call the police.","事故だ！誰か警察に電話して！","じこ だ！だれ か けいさつ に でんわ して！","Accident! Somebody, please call the police!","[sound:C1K-P07-208.mp3]","[sound:C1K-P07-209.mp3]","[sound:C1K-P07-210.mp3]"
"空気","空気","くうき","air, atmosphere","Noun","ここは空気がきれいです。","ここ は くうき が きれい です。","The air is clean here.","山の空気はきれいだ。","やま の くうき は きれい だ。","The mountain air is clean.","[sound:C1K-P07-211.mp3]","[sound:C1K-P07-212.mp3]","[sound:C1K-P07-213.mp3]"
"スポーツ","スポーツ","スポーツ","sport","Noun","あなたは何かスポーツをしていますか。","あなた は なに か スポーツ を して います か。","Do you play any sports?","私はスポーツは何もしません。","わたし は スポーツ は なに も しません。","I don't play any sports.","[sound:C1K-P07-214.mp3]","[sound:C1K-P07-215.mp3]","[sound:C1K-P07-216.mp3]"
"チャンス","チャンス","チャンス","chance","Noun","これは素晴らしいチャンスだ。","これ は すばらしい チャンス だ。","This is a great chance.","こんなチャンスは二度とありませんよ。","こんな チャンス は に ど と ありません よ。","You won't have such a chance again.","[sound:C1K-P07-217.mp3]","[sound:C1K-P07-218.mp3]","[sound:C1K-P07-219.mp3]"
"クリーニング","クリーニング","クリーニング","dry cleaning","Verbal Noun","スーツをクリーニングに出しました。","スーツ を クリーニング に だしました。","I sent the suit to the cleaners.","このシャツはクリーニングに出せません。","この シャツ は クリーニング に だせません。","You cannot take this shirt to the dry cleaners.","[sound:C1K-P07-220.mp3]","[sound:C1K-P07-221.mp3]","[sound:C1K-P07-222.mp3]"
"サービス","サービス","サービス","service","Verbal Noun","この店はサービスがいい。","この みせ は サービス が いい。","The service in this restaurant is good.","このコーヒーはサービスです。","この コーヒー は サービス です。","This coffee is complimentary.","[sound:C1K-P07-223.mp3]","[sound:C1K-P07-224.mp3]","[sound:C1K-P07-225.mp3]"
